Tournament Date,Player ID,Player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-07-24,365,spanky,20.301,4.34,33.008,1,4.963,0,20.301,0
2025-10-03,365,2G70,25.694,6.083,29.015,1,4.405,0,25.694,0
2025-10-10,365,2G70,19.847,4.65,29.596,1,4.577,0,19.847,0
2025-06-17,369,florenz,28.205,6.411,40.443,0,4.848,0,28.205,0
2025-11-15,369,florenz,23.622,5.269,33.067,1,4.8,0,23.622,0
2025-10-03,403,AnnaYanami,25.694,4.982,36.382,0,4.703,0,25.694,0
2025-10-23,403,AnnaYanami,18.75,3.271,30.636,0,4.905,0,18.75,0
2025-11-15,403,AnnaYanami,20.769,3.653,39.915,1,5.519,0,20.769,0
2025-08-15,416,OkitaNobu,11.215,2.737,36.823,1,4.5,0,11.215,0
2025-10-03,416,OkitaNobu,11.111,1.762,36.965,0,4.933,0,11.111,0
2025-11-15,418,Bai,62.308,22.766,26.87,9,3.728,0,62.308,0
2025-11-15,430,HaruUrara,29.801,7.89,30.757,2,4.511,0,29.801,0
