Player ID,PlayerName,ELONOWR,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,ELO
1.0,atsui,84.67,0.282,0.313,0.001,0.25,0.53,5.0,5.0,21.0,21.0,0.0,13.375,20.5,17.625,4.25,3.375,1.375,1.0,0.5,3.241,107.125,8,21.0,21.0,0.0,84.67
4.0,watashiii,136.39,0.455,0.699,0.004,0.0,0.642,17.0,22.889,30.0,17.0,0.0,51.0,33.556,63.0,12.0,10.333,1.778,3.778,1.556,3.076,120.778,9,30.0,17.0,0.0,136.39
8.0,Hejsan,100.15,0.334,0.437,0.001,0.333,0.556,8.0,8.333,11.0,8.0,1.0,29.0,20.333,41.667,12.667,7.333,3.333,2.333,0.0,3.377,113.0,3,8.0,6.0,1.0,100.15
16.0,yahallonyanpasu,116.99,0.39,0.451,0.004,1.8,0.71,15.7,14.9,109.0,92.0,2.0,24.6,30.7,32.5,7.9,12.6,1.9,1.6,1.5,2.466,122.5,10,35.0,21.0,0.0,116.99
18.0,GyroInmobile,102.43,0.341,0.476,0.002,0.0,0.536,9.0,8.0,4.0,5.0,1.0,26.0,25.5,32.0,6.0,4.0,0.5,1.0,0.5,3.714,108.0,2,4.0,5.0,1.0,102.43
19.0,Jlin2,149.3,0.498,0.812,0.003,0.0,0.654,14.7,31.0,79.0,100.0,3.0,37.0,52.7,38.6,1.6,6.0,0.7,0.4,2.1,3.25,110.6,10,18.0,33.0,1.0,149.3
20.0,kar72,125.92,0.42,0.647,0.002,0.0,0.593,11.5,17.8,74.0,78.0,7.0,35.2,44.9,41.9,6.7,5.0,1.5,1.2,1.7,3.611,123.8,10,26.0,23.0,3.0,125.92
21.0,PoolNoodle,134.53,0.448,0.707,0.002,0.0,0.616,12.9,23.6,114.0,140.0,7.0,22.4,67.9,23.4,1.0,8.2,0.0,0.4,2.0,3.018,127.4,10,17.0,33.0,5.0,134.53
27.0,Deafness,139.24,0.464,0.75,0.003,0.3,0.617,16.1,25.5,59.0,73.0,2.0,71.2,25.7,82.8,11.6,8.2,2.6,3.5,0.6,3.449,129.4,10,20.0,34.0,1.0,139.24
28.0,FORTNAYT,143.81,0.479,0.773,0.003,0.0,0.639,19.5,27.5,8.0,4.0,0.0,43.5,53.5,44.5,1.0,11.0,0.5,0.5,2.0,3.372,125.5,2,8.0,4.0,0.0,143.81
30.0,revel,108.53,0.362,0.502,0.001,0.333,0.571,8.0,10.333,14.0,11.0,0.0,34.333,28.667,38.0,3.667,6.333,1.333,0.667,0.667,3.613,125.333,3,8.0,7.0,0.0,108.53
31.0,SakurabaRola,122.25,0.408,0.597,0.002,0.3,0.608,10.8,17.9,45.0,38.0,3.0,42.9,27.7,52.8,9.9,10.1,2.4,2.5,0.6,3.111,118.5,10,27.0,21.0,2.0,122.25
33.0,Tsui,121.88,0.406,0.599,0.002,0.1,0.604,13.2,19.8,91.0,77.0,6.0,23.4,52.7,27.4,4.0,6.3,1.1,0.8,1.4,3.226,127.5,10,32.0,22.0,1.0,121.88
34.0,YuriMeguri,133.33,0.444,0.712,0.001,0.0,0.599,11.5,29.0,22.0,11.0,1.0,44.167,51.5,50.167,6.0,6.667,2.5,1.5,1.333,3.501,134.333,6,22.0,11.0,1.0,133.33
36.0,anonimus_opinion,110.3,0.368,0.509,0.001,0.667,0.582,8.167,12.667,16.0,17.0,0.0,32.167,34.333,43.0,10.833,6.5,1.667,3.167,1.167,3.285,130.833,6,16.0,17.0,0.0,110.3
37.0,claydoll1091,102.17,0.341,0.42,0.002,0.1,0.594,8.6,9.4,114.0,104.0,3.0,18.7,28.6,23.5,4.8,8.8,1.9,0.9,0.6,2.693,112.7,10,30.0,24.0,0.0,102.17
38.0,Diukes,109.52,0.365,0.478,0.002,0.8,0.607,9.6,12.6,17.0,15.0,2.0,34.4,25.2,51.8,17.4,6.0,2.8,5.2,0.8,3.225,122.6,5,13.0,14.0,1.0,109.52
39.0,redmoon,61.83,0.206,0.098,0.0,0.0,0.529,0.0,2.0,0.0,6.0,0.0,3.0,7.0,22.0,19.0,2.0,3.0,4.0,0.0,2.5,102.0,1,0.0,6.0,0.0,61.83
40.0,FUCK_AMQ,91.16,0.304,0.297,0.002,1.0,0.613,7.4,8.6,27.0,21.0,1.0,25.2,9.8,38.8,13.6,5.4,1.2,2.4,0.0,3.12,117.6,5,17.0,10.0,1.0,91.16
45.0,Anoru,113.5,0.378,0.532,0.002,0.4,0.589,8.8,13.2,23.0,17.0,0.0,34.2,25.8,43.8,9.6,6.4,1.2,3.8,0.4,3.335,112.2,5,13.0,12.0,0.0,113.5
46.0,Orfey,100.7,0.336,0.364,0.002,0.5,0.64,8.3,10.3,39.0,35.0,0.0,26.1,17.6,38.6,12.5,8.3,3.2,3.3,0.3,2.797,119.8,10,30.0,27.0,0.0,100.7
47.0,Renzou,115.36,0.385,0.546,0.002,0.2,0.593,10.6,13.1,51.0,41.0,3.0,37.7,28.6,42.5,4.8,7.5,1.0,1.2,0.3,3.333,121.5,10,30.0,21.0,2.0,115.36
49.0,accelerator11,91.52,0.305,0.38,0.001,3.0,0.528,10.0,6.0,4.0,1.0,0.0,27.0,19.0,56.0,29.0,8.0,4.0,9.0,0.0,3.179,121.0,1,4.0,1.0,0.0,91.52
50.0,Sniparook,127.84,0.426,0.627,0.004,0.0,0.632,16.0,22.0,8.0,7.0,1.0,52.0,32.5,63.5,11.5,14.5,3.5,4.5,1.5,2.876,135.0,2,6.0,3.0,1.0,127.84
51.0,Chata,112.54,0.375,0.539,0.002,0.6,0.571,10.2,14.6,26.0,24.0,2.0,32.0,35.2,35.4,3.4,6.2,0.4,1.0,1.8,3.706,125.2,5,9.0,16.0,1.0,112.54
52.0,Thaleko,124.38,0.415,0.651,0.002,0.1,0.572,12.2,19.7,37.0,39.0,4.0,38.3,48.3,42.1,3.8,6.7,1.1,0.7,1.5,3.667,132.9,10,23.0,27.0,4.0,124.38
58.0,Lika,113.53,0.378,0.457,0.004,0.1,0.668,15.1,10.4,121.0,96.0,2.0,25.4,27.6,27.2,1.8,11.8,0.8,0.5,0.8,2.464,116.6,10,35.0,25.0,0.0,113.53
59.0,neoburnz,122.36,0.408,0.624,0.002,0.0,0.582,9.8,16.5,263.0,253.0,16.0,38.3,38.7,41.4,3.1,5.2,0.8,1.0,1.0,3.765,123.5,10,23.0,27.0,3.0,122.36
66.0,bamboo,110.69,0.369,0.476,0.003,0.3,0.62,10.3,14.8,202.0,210.0,11.0,27.3,32.0,28.0,0.7,7.5,0.3,0.1,0.6,3.231,123.6,10,20.0,33.0,3.0,110.69
67.0,DKing20,98.53,0.328,0.408,0.001,0.2,0.57,5.5,6.0,173.0,189.0,8.0,26.1,18.2,27.2,1.1,4.9,0.3,0.2,0.2,3.62,108.2,10,21.0,31.0,0.0,98.53
69.0,Jube,102.03,0.34,0.433,0.001,0.0,0.579,9.0,11.0,4.0,7.0,0.0,35.0,23.0,46.0,11.0,7.0,3.0,0.0,0.0,2.913,134.0,1,2.0,4.0,0.0,102.03
70.0,MahiruShiina,112.38,0.375,0.524,0.002,0.0,0.587,8.571,11.714,48.0,46.0,1.0,42.0,15.857,50.571,8.571,6.857,1.429,2.429,0.143,3.442,110.286,7,18.0,15.0,1.0,112.38
72.0,ruuka,104.18,0.347,0.467,0.001,0.6,0.564,7.1,10.2,70.0,65.0,2.0,34.5,22.6,53.2,18.7,5.4,2.4,5.0,0.8,3.438,121.0,10,23.0,28.0,2.0,104.18
76.0,comfv,107.59,0.359,0.457,0.002,0.7,0.609,10.2,14.5,44.0,33.0,0.0,24.7,34.3,29.9,5.2,7.6,1.7,1.2,0.9,2.976,129.4,10,33.0,23.0,0.0,107.59
77.0,neptune,116.33,0.388,0.563,0.002,0.0,0.585,8.9,12.2,86.0,80.0,4.0,39.6,25.5,42.2,2.6,5.6,0.7,0.4,0.4,3.586,115.5,10,27.0,22.0,2.0,116.33
78.0,doomchicken,111.58,0.372,0.531,0.001,0.2,0.571,8.1,13.1,44.0,40.0,2.0,44.1,25.0,50.3,6.2,7.0,1.1,1.5,0.9,3.851,130.1,10,28.0,23.0,2.0,111.58
79.0,JuliAless64,109.56,0.365,0.495,0.002,0.3,0.589,8.9,12.8,40.0,47.0,1.0,38.4,21.0,48.6,10.2,7.2,2.5,2.3,0.6,3.491,119.3,10,23.0,31.0,0.0,109.56
80.0,moosepi,106.28,0.354,0.512,0.001,0.2,0.538,7.0,11.8,40.0,51.0,3.0,37.6,28.7,48.7,11.1,5.6,2.2,2.4,0.4,3.822,130.2,10,20.0,32.0,3.0,106.28
81.0,Pile,109.77,0.366,0.494,0.002,0.2,0.592,10.4,11.2,199.0,213.0,10.0,37.2,20.4,50.8,13.6,9.2,4.2,3.1,0.6,3.082,116.1,10,31.0,21.0,3.0,109.77
82.0,ShiinaMahiru,122.27,0.408,0.597,0.002,0.1,0.609,9.8,18.4,69.0,73.0,1.0,29.4,43.0,32.0,2.6,6.6,0.6,1.0,1.1,3.379,121.2,10,21.0,34.0,0.0,122.27
83.0,Milar,116.66,0.389,0.527,0.002,0.2,0.627,12.4,16.7,49.0,40.0,2.0,28.1,37.7,34.6,6.5,9.3,2.7,1.6,1.1,2.704,125.0,10,33.0,24.0,1.0,116.66
84.0,Alkios,97.89,0.326,0.454,0.001,0.2,0.514,6.5,8.2,59.0,42.0,1.0,22.1,36.6,26.9,4.8,4.0,0.9,0.9,0.4,4.016,129.2,10,30.0,24.0,1.0,97.89
85.0,Animerod,89.47,0.298,0.327,0.001,0.5,0.565,5.5,5.0,6.0,4.0,1.0,21.5,18.5,30.0,8.5,6.0,3.0,2.0,0.5,3.098,121.5,2,6.0,4.0,1.0,89.47
86.0,Aryssiel,89.77,0.299,0.324,0.001,0.4,0.57,6.5,5.6,139.0,130.0,2.0,25.7,11.8,29.3,3.6,5.5,0.7,1.1,0.3,3.478,116.4,10,30.0,25.0,1.0,89.77
87.0,Beokros,105.16,0.351,0.464,0.002,0.5,0.577,9.4,11.1,67.0,62.0,8.0,35.0,24.2,39.2,4.2,7.3,1.3,0.6,0.4,3.425,127.6,10,27.0,25.0,4.0,105.16
88.0,Emdiel,111.2,0.371,0.497,0.002,0.2,0.603,9.9,12.4,268.0,269.0,4.0,41.6,18.4,51.1,9.5,6.7,2.6,3.1,0.7,3.305,120.8,10,27.0,28.0,0.0,111.2
90.0,Keizan,91.79,0.306,0.314,0.002,1.111,0.601,7.556,6.222,29.0,24.0,2.0,24.556,11.556,31.667,7.111,7.0,1.111,1.556,0.111,3.224,114.667,9,25.0,23.0,2.0,91.79
91.0,Baikinman,97.06,0.324,0.443,0.001,0.556,0.518,5.778,8.111,28.0,23.0,1.0,35.556,19.222,56.333,20.778,5.556,3.0,3.889,0.333,3.679,123.889,9,27.0,19.0,1.0,97.06
95.0,Pratasz,85.5,0.285,0.295,0.001,1.0,0.558,3.0,10.0,1.0,4.0,0.0,17.0,14.0,21.0,4.0,4.0,1.0,1.0,0.0,3.667,105.0,1,1.0,4.0,0.0,85.5
97.0,chaabdu92,98.62,0.329,0.385,0.001,0.2,0.595,7.9,8.3,63.0,52.0,1.0,28.8,15.7,32.8,4.0,5.4,0.7,1.3,0.4,3.469,115.2,10,32.0,25.0,0.0,98.62
98.0,Comete,105.72,0.352,0.455,0.002,0.25,0.592,10.0,8.75,18.0,4.0,0.0,33.25,25.75,46.25,13.0,9.5,3.5,2.0,0.5,3.258,126.75,4,18.0,4.0,0.0,105.72
100.0,IrinaShidou,108.48,0.362,0.509,0.001,0.3,0.563,8.8,12.0,36.0,45.0,0.0,46.0,17.0,69.0,23.0,6.8,5.0,6.6,0.2,3.222,123.6,10,23.0,31.0,0.0,108.48
102.0,MoltenAshes,93.93,0.313,0.411,0.001,0.0,0.521,5.571,5.857,18.0,19.0,1.0,23.571,27.0,28.714,5.143,3.714,1.0,1.0,0.0,4.021,122.571,7,18.0,19.0,1.0,93.93
103.0,mrwolf2,100.09,0.334,0.384,0.002,0.778,0.611,8.333,9.0,22.0,24.0,1.0,22.556,20.667,37.778,15.222,8.222,4.333,3.333,0.667,2.697,113.111,9,22.0,24.0,1.0,100.09
104.0,joey,93.19,0.311,0.372,0.001,0.778,0.554,7.556,6.333,50.0,56.0,1.0,25.444,18.0,31.222,5.778,5.889,1.333,1.222,0.222,3.444,116.333,9,23.0,24.0,1.0,93.19
105.0,Zeal_Kido,95.59,0.319,0.393,0.002,0.833,0.556,8.667,8.333,19.0,17.0,0.0,33.5,13.333,44.833,11.333,8.167,2.5,2.5,0.0,3.276,119.0,6,17.0,14.0,0.0,95.59
106.0,cafezinho,111.83,0.373,0.492,0.002,0.1,0.614,10.2,11.4,120.0,116.0,5.0,38.4,18.6,50.5,12.1,8.8,2.8,3.4,0.7,3.112,115.6,10,27.0,25.0,1.0,111.83
112.0,Legitted,102.38,0.341,0.465,0.001,0.75,0.548,5.25,11.75,12.0,16.0,0.0,17.5,38.0,18.75,1.25,3.75,0.0,0.25,0.5,3.676,117.25,4,9.0,13.0,0.0,102.38
113.0,Maki,106.28,0.354,0.5,0.001,0.3,0.551,8.0,11.6,137.0,133.0,10.0,40.7,26.6,50.7,10.0,5.4,1.6,2.3,0.1,3.669,132.8,10,31.0,23.0,3.0,106.28
114.0,Mayottatoki,96.75,0.322,0.425,0.001,0.444,0.534,6.778,9.444,27.0,41.0,2.0,34.333,22.222,47.111,12.778,7.778,2.778,3.111,0.222,3.497,132.667,9,20.0,29.0,1.0,96.75
115.0,Saiki,99.06,0.33,0.384,0.003,0.0,0.6,10.0,7.0,10.0,11.0,0.0,21.5,18.75,22.5,1.0,9.75,0.25,0.5,0.25,3.05,104.0,4,10.0,11.0,0.0,99.06
119.0,Fumiii,112.03,0.373,0.518,0.002,0.2,0.589,9.2,12.5,184.0,173.0,6.0,42.7,19.6,46.5,3.8,4.5,0.7,1.2,0.3,3.574,119.5,10,24.0,31.0,1.0,112.03
120.0,HiHi,107.96,0.36,0.464,0.002,0.375,0.605,9.875,10.25,22.0,21.0,1.0,30.0,20.875,33.625,3.625,7.125,1.125,0.875,0.625,3.344,110.0,8,22.0,21.0,1.0,107.96
121.0,Janoxx,97.75,0.326,0.293,0.003,0.5,0.684,10.6,5.7,192.0,187.0,1.0,16.7,15.0,17.6,0.9,10.1,0.7,0.0,0.5,2.087,108.6,10,27.0,30.0,0.0,97.75
123.0,Konsumenci,96.68,0.322,0.358,0.002,0.2,0.604,8.9,5.6,153.0,145.0,2.0,20.6,23.7,27.0,6.4,9.6,3.2,0.9,0.3,2.81,122.3,10,27.0,30.0,0.0,96.68
124.0,LelPop,103.63,0.345,0.401,0.002,0.0,0.629,8.25,10.0,8.0,15.0,0.0,21.25,25.25,27.5,6.25,6.75,1.75,1.5,0.75,2.876,115.0,4,8.0,15.0,0.0,103.63
125.0,paperyoshi10,100.64,0.335,0.43,0.002,0.4,0.567,7.3,10.4,134.0,160.0,4.0,30.6,22.0,31.2,0.6,5.4,0.1,0.0,0.1,3.855,121.4,10,21.0,36.0,1.0,100.64
128.0,apurplenose,111.98,0.373,0.54,0.002,0.3,0.565,9.0,12.1,87.0,86.0,5.0,33.2,29.9,36.8,3.6,5.4,1.1,1.0,0.3,3.602,117.1,10,25.0,28.0,1.0,111.98
129.0,peeku,108.5,0.362,0.514,0.001,0.167,0.558,8.667,9.333,22.0,15.0,0.0,29.5,32.333,36.833,7.333,4.833,0.667,1.333,0.667,3.605,120.5,6,21.0,11.0,0.0,108.5
133.0,ChrisLefko,89.75,0.299,0.36,0.001,0.3,0.532,5.2,6.6,89.0,75.0,3.0,26.6,15.2,40.0,13.4,3.6,2.4,2.7,0.2,3.508,116.1,10,30.0,27.0,0.0,89.75
134.0,Jakemonkey,99.22,0.331,0.438,0.002,0.4,0.544,7.5,6.5,96.0,98.0,1.0,25.2,27.6,29.4,4.2,6.7,1.2,0.5,0.4,3.601,121.6,10,35.0,19.0,0.0,99.22
136.0,Megu29,78.33,0.261,0.203,0.001,0.667,0.584,4.333,6.0,9.0,12.0,1.0,19.333,6.667,52.333,33.0,7.333,6.0,5.333,0.0,2.932,129.667,3,7.0,9.0,1.0,78.33
140.0,denero,91.33,0.304,0.349,0.001,0.4,0.56,6.5,6.8,38.0,40.0,0.0,21.8,19.0,31.1,9.3,4.8,1.7,2.2,0.5,3.406,118.3,10,26.0,28.0,0.0,91.33
143.0,mahzrunner,94.04,0.313,0.408,0.001,0.6,0.524,6.8,5.9,72.0,78.0,4.0,26.8,21.7,32.5,5.7,5.7,1.1,1.2,0.2,3.552,118.2,10,30.0,19.0,1.0,94.04
144.0,liljakatsuragi,102.36,0.341,0.464,0.001,0.3,0.549,6.2,8.4,323.0,304.0,13.0,37.6,21.3,46.4,8.8,5.0,1.5,2.7,0.3,3.623,125.7,10,27.0,28.0,0.0,102.36
146.0,tapumomo,101.92,0.34,0.424,0.001,0.1,0.587,7.1,7.8,105.0,90.0,3.0,25.1,21.2,29.9,4.8,5.9,1.1,1.1,0.2,3.362,108.8,10,28.0,25.0,1.0,101.92
147.0,thjalago,62.71,0.209,0.185,0.001,3.0,0.443,2.0,0.0,13.0,15.0,0.0,12.0,8.0,15.0,3.0,5.0,1.0,1.0,0.0,4.067,108.0,1,2.0,3.0,0.0,62.71
148.0,uy5gf,80.9,0.27,0.286,0.001,0.5,0.52,5.0,3.833,21.0,21.0,2.0,19.833,11.5,35.333,15.5,6.5,3.333,3.833,0.167,3.044,108.833,6,15.0,16.0,2.0,80.9
149.0,Zozo,116.61,0.389,0.578,0.001,0.2,0.572,7.1,15.4,148.0,139.0,7.0,35.5,36.7,40.9,5.4,6.6,1.0,1.2,0.3,3.599,124.9,10,28.0,21.0,2.0,116.61
150.0,Bommie,99.15,0.33,0.444,0.001,0.0,0.538,6.6,6.1,94.0,105.0,1.0,39.4,10.1,49.4,10.0,3.3,2.0,1.8,0.0,3.706,111.3,10,28.0,24.0,0.0,99.15
154.0,Sayuriii,81.7,0.272,0.267,0.001,0.5,0.549,5.0,4.5,4.0,7.0,0.0,26.5,4.0,37.5,11.0,6.0,1.5,2.5,0.0,3.693,114.0,2,4.0,7.0,0.0,81.7
155.0,Unborned,84.5,0.282,0.274,0.001,0.5,0.57,5.1,5.2,56.0,41.0,1.0,24.0,8.4,33.1,9.1,6.2,1.7,1.8,0.3,3.482,115.1,10,35.0,20.0,0.0,84.5
156.0,Zental,110.57,0.369,0.488,0.002,0.0,0.606,10.0,12.4,53.0,61.0,1.0,32.2,21.6,34.9,2.7,7.6,0.4,1.0,0.5,3.302,110.4,10,29.0,26.0,0.0,110.57
157.0,CM02,79.08,0.264,0.308,0.001,0.625,0.479,5.0,2.875,39.0,28.0,3.0,26.625,12.375,32.5,5.875,3.75,0.625,0.875,0.125,4.123,126.0,8,23.0,19.0,2.0,79.08
159.0,legrandort,89.93,0.3,0.382,0.001,0.0,0.51,6.2,4.7,47.0,42.0,2.0,25.6,17.8,27.5,1.9,4.0,0.4,0.5,0.2,3.964,115.4,10,31.0,21.0,2.0,89.93
160.0,Skychael,90.56,0.302,0.323,0.001,0.6,0.58,7.5,7.1,154.0,153.0,9.0,26.7,16.2,33.5,6.8,8.3,2.3,1.6,0.3,3.067,132.7,10,29.0,27.0,1.0,90.56
164.0,IAmAsianNoob,77.82,0.259,0.284,0.0,0.1,0.492,4.2,3.1,139.0,155.0,5.0,22.0,11.9,26.6,4.6,2.6,0.5,1.4,0.2,3.922,119.2,10,25.0,30.0,1.0,77.82
166.0,gw13,84.21,0.281,0.275,0.001,0.0,0.567,4.4,5.0,15.0,13.0,0.0,10.8,20.4,12.2,1.4,3.8,0.4,0.2,0.4,2.549,111.4,5,15.0,13.0,0.0,84.21
168.0,Lightning,80.83,0.269,0.306,0.001,0.25,0.498,5.0,2.75,39.0,46.0,2.0,22.75,10.5,30.75,8.0,3.0,1.25,2.0,0.0,3.708,109.25,4,11.0,10.0,0.0,80.83
169.0,yashadox,75.97,0.253,0.209,0.001,1.0,0.554,4.0,3.0,2.0,3.0,0.0,17.0,7.0,24.0,7.0,2.0,2.0,1.0,1.0,3.5,115.0,1,2.0,3.0,0.0,75.97
170.0,hubcioskubcio,68.83,0.229,0.166,0.0,0.7,0.527,3.2,2.6,120.0,123.0,6.0,16.1,2.7,20.8,4.7,4.4,1.5,0.8,0.0,3.671,116.1,10,31.0,27.0,0.0,68.83
171.0,JustAWeirdo,79.11,0.264,0.25,0.001,0.2,0.541,5.1,3.6,434.0,465.0,12.0,19.8,9.3,22.2,2.4,4.3,0.6,0.4,0.2,3.731,117.7,10,28.0,30.0,0.0,79.11
172.0,oolli,84.8,0.283,0.306,0.001,0.5,0.539,4.9,4.1,199.0,216.0,5.0,29.2,5.2,41.5,12.3,5.2,2.8,2.7,0.0,3.4,111.8,10,18.0,39.0,0.0,84.8
173.0,MinoriChihara,56.14,0.187,0.123,0.0,0.0,0.443,1.0,0.0,2.0,3.0,0.0,4.0,6.0,8.0,4.0,0.0,0.0,3.0,0.0,3.75,81.0,1,2.0,3.0,0.0,56.14
174.0,TateyamaAyano,76.38,0.255,0.233,0.001,0.8,0.531,4.5,2.3,108.0,101.0,4.0,20.8,7.9,31.8,11.0,3.3,0.5,1.7,0.1,3.442,123.5,10,24.0,30.0,0.0,76.38
175.0,Kirox,89.45,0.298,0.344,0.001,0.167,0.546,4.833,6.333,22.0,15.0,0.0,28.667,9.0,38.833,10.167,4.167,2.0,1.833,0.167,3.486,108.667,6,21.0,11.0,0.0,89.45
176.0,Spitzell,91.71,0.306,0.398,0.001,0.3,0.511,6.1,7.2,417.0,403.0,17.0,35.1,17.7,40.9,5.8,4.7,0.6,1.0,0.1,4.175,132.4,10,27.0,29.0,1.0,91.71
177.0,oh95,100.54,0.335,0.435,0.001,0.25,0.562,6.25,11.5,16.0,17.0,1.0,27.75,28.25,34.5,6.75,5.25,1.25,2.75,0.0,3.51,129.25,4,8.0,14.0,1.0,100.54
179.0,Floth,90.34,0.301,0.33,0.001,0.3,0.57,7.1,4.3,281.0,276.0,7.0,22.8,13.4,29.9,7.1,6.5,1.8,1.0,0.0,3.243,109.0,10,25.0,27.0,0.0,90.34
180.0,psirockin,83.04,0.277,0.271,0.001,0.4,0.559,5.7,3.9,163.0,168.0,2.0,23.2,8.0,35.9,12.7,7.6,2.9,2.8,0.2,3.178,115.8,10,26.0,28.0,0.0,83.04
181.0,Yolowolf75,92.79,0.309,0.353,0.001,0.7,0.57,6.5,7.1,40.0,42.0,2.0,30.9,13.4,53.0,22.1,5.4,2.7,4.2,0.2,3.346,123.7,10,24.0,31.0,2.0,92.79
182.0,Serecola,84.31,0.281,0.291,0.001,0.333,0.551,5.0,5.333,9.0,8.0,0.0,19.667,15.333,32.0,12.333,3.667,0.667,2.0,0.0,3.372,121.333,3,9.0,8.0,0.0,84.31
191.0,redeyes,110.73,0.369,0.532,0.002,0.0,0.562,7.6,11.6,236.0,213.0,4.0,41.5,21.3,50.2,8.7,6.1,1.4,1.5,0.2,3.611,117.4,10,29.0,22.0,1.0,110.73
199.0,BijouKoseki,81.56,0.272,0.328,0.0,0.7,0.483,4.9,3.4,103.0,88.0,4.0,24.2,18.9,34.5,10.3,4.9,2.1,1.9,0.0,3.636,131.2,10,25.0,28.0,2.0,81.56
200.0,Nefregar,75.12,0.25,0.226,0.001,0.833,0.527,4.5,3.167,15.0,24.0,0.0,22.667,2.667,31.667,9.0,4.167,1.833,2.167,0.0,3.631,112.5,6,14.0,19.0,0.0,75.12
201.0,rorf,96.46,0.322,0.352,0.002,0.2,0.608,7.7,6.8,89.0,100.0,3.0,21.9,15.1,26.1,4.2,6.3,1.0,1.3,0.0,3.028,105.1,10,28.0,25.0,0.0,96.46
202.0,Kicco,111.75,0.372,0.562,0.001,0.0,0.54,7.5,16.5,6.0,4.0,1.0,29.5,41.0,32.5,3.0,5.0,1.0,0.5,1.0,4.1,125.5,2,6.0,4.0,1.0,111.75
205.0,TBDhater,96.31,0.321,0.394,0.002,0.1,0.562,7.6,7.7,190.0,187.0,10.0,40.5,8.4,51.0,10.5,5.1,1.5,2.7,0.1,3.455,123.2,10,31.0,26.0,1.0,96.31
207.0,Wolbachia,78.92,0.263,0.202,0.001,0.8,0.591,4.8,4.1,34.0,36.0,1.0,14.8,7.9,21.2,6.4,7.9,0.9,1.4,0.0,2.86,112.1,10,26.0,26.0,1.0,78.92
214.0,Torradinhas,95.22,0.317,0.358,0.002,0.3,0.589,8.6,6.7,84.0,79.0,0.0,27.0,14.6,34.0,7.0,7.1,2.4,2.0,0.3,2.963,115.8,10,36.0,21.0,0.0,95.22
217.0,ShelterRin,108.07,0.36,0.506,0.001,0.0,0.562,7.9,12.2,177.0,184.0,9.0,29.5,32.1,33.1,3.6,3.5,0.4,1.4,0.5,3.591,121.2,10,23.0,31.0,1.0,108.07
220.0,Bofu,116.0,0.387,0.56,0.002,0.0,0.584,9.9,13.0,34.0,32.0,2.0,30.7,36.5,32.0,1.3,7.2,0.4,0.1,1.2,3.575,120.2,10,27.0,24.0,2.0,116.0
221.0,Neumann,102.43,0.341,0.508,0.0,0.0,0.503,7.0,13.0,5.0,4.0,1.0,37.0,28.0,43.0,6.0,5.0,2.0,1.0,0.0,3.884,128.0,1,1.0,3.0,1.0,102.43
223.0,VuhrCulls,87.83,0.293,0.371,0.001,0.4,0.5,5.5,4.4,115.0,112.0,2.0,32.6,12.1,36.4,3.8,5.1,0.7,0.6,0.2,4.183,120.9,10,25.0,28.0,1.0,87.83
225.0,MythAndroid,77.59,0.259,0.251,0.0,0.5,0.525,2.9,3.9,100.0,101.0,3.0,24.6,4.7,48.0,23.4,4.4,3.7,5.0,0.1,3.209,117.1,10,27.0,29.0,0.0,77.59
226.0,Jessi,94.8,0.316,0.368,0.002,1.0,0.574,9.25,6.25,20.0,5.0,0.0,27.0,13.5,29.25,2.25,7.0,0.25,1.0,0.5,3.548,110.5,4,16.0,4.0,0.0,94.8
228.0,Dry,92.53,0.308,0.356,0.001,0.333,0.564,6.667,8.444,28.0,35.0,3.0,38.111,7.444,52.444,14.333,6.667,2.222,2.0,0.0,3.629,127.556,9,19.0,26.0,3.0,92.53
230.0,BigSmo,95.7,0.319,0.348,0.002,0.3,0.604,7.7,6.4,49.0,42.0,0.0,26.6,8.8,40.2,13.6,6.4,2.0,3.1,0.0,3.087,101.6,10,28.0,25.0,0.0,95.7
236.0,Serozero,92.89,0.31,0.348,0.001,1.3,0.577,6.7,8.0,484.0,428.0,11.0,30.7,11.7,38.3,7.6,7.7,0.8,1.4,0.1,3.305,121.0,10,27.0,28.0,0.0,92.89
237.0,transfer,65.14,0.217,0.12,0.001,1.667,0.539,3.333,1.0,11.0,4.0,0.0,9.667,4.667,43.0,33.333,4.333,2.0,4.333,0.333,3.184,118.667,3,11.0,4.0,0.0,65.14
238.0,Progenitor,111.93,0.373,0.534,0.002,0.0,0.571,8.6,10.4,54.0,69.0,4.0,35.6,23.2,41.7,6.1,5.2,1.9,1.8,0.4,3.502,110.6,10,22.0,29.0,0.0,111.93
239.0,yonyon,73.59,0.245,0.2,0.001,0.7,0.538,3.5,2.3,149.0,158.0,3.0,18.8,4.2,24.0,5.2,4.2,1.1,0.7,0.0,3.691,113.8,10,22.0,31.0,1.0,73.59
241.0,yasashiikumo,88.1,0.294,0.375,0.001,1.3,0.499,6.0,5.8,46.0,51.0,1.0,26.4,22.0,33.2,6.8,4.3,1.1,1.2,0.3,3.888,128.4,10,24.0,32.0,0.0,88.1
