Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-14 14:47:02,14.542,Fumiii,28.283,8.349,2,15,0,3.643,16,26.316,28.947,28.571,3,8,28,99,0,4,1,54.545,7.273,44.444,44,6,7,24,20,5,0,2.886
2026-01-14 14:47:02,9.855,Spartric,27.835,5.074,0,12,0,4.593,6,61.111,18.75,21.277,2,3,27,97,1,4,0,59.375,12.308,32.99,32,2,2,19,13,7,0,3.469
2026-01-14 14:47:02,15.625,Lakumix,27.273,9.097,3,15,0,3.444,14,36.842,21.053,28.571,4,11,27,99,0,4,1,83.333,14.815,18.182,18,5,1,15,3,1,0,2.444
2026-01-14 14:47:02,5.458,Feynox_,25.253,6.717,2,15,0,3.88,11,21.053,31.579,21.429,3,6,25,99,0,4,1,65.517,8.571,29.293,29,2,2,19,10,4,1,3.379
2026-01-14 14:47:02,7.898,chommy,24.762,6.819,1,15,1,4.154,13,17.647,29.73,23.529,6,3,26,105,4,1,0,83.333,12.644,17.143,18,5,0,15,3,1,0,3
2026-01-14 14:47:02,7.465,Zarelyyyx,23.577,4.417,1,12,3,4.724,7,18.75,21.667,27.66,3,2,29,123,3,2,0,60,6.024,32.52,40,2,2,24,16,0,1,3.925
2026-01-14 14:47:02,9.067,ElJuanchi,20,4.37,1,15,2,4.619,7,11.765,21.622,21.569,2,4,21,105,4,1,0,77.778,8.046,17.143,18,2,1,14,4,0,0,3.778
2026-01-14 14:47:02,4.799,anicomi,17.172,3.874,1,15,0,4.353,5,21.053,15.789,16.667,2,3,17,99,0,4,1,50,5.479,26.263,26,3,5,13,13,2,0,2.808
2026-01-14 14:47:02,8.815,erzakuran,6.186,1.965,1,12,2,3.5,3,0,6.25,8.511,1,1,6,97,1,4,0,36.364,2.326,11.34,11,4,1,4,7,0,0,2.909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21 19:41:45,10.149,Tsui,57.265,15.236,3,11,0,3.791,31,65,52.459,61.111,14,8,67,117,5,1,0,82.353,46.988,29.06,34,6,2,28,6,0,1,3.235
2026-01-21 19:41:45,9.906,AnnaYanami,42.735,10.85,4,11,0,3.98,18,55,44.262,33.333,12,2,50,117,5,1,0,92.857,26.966,23.932,28,7,0,26,2,0,0,3.464
2026-01-21 19:41:45,6.997,miiarad,40,13.742,6,13,0,3.214,25,29.412,40.816,43.59,8,18,42,105,0,6,0,80.769,26.582,24.762,26,9,2,21,5,3,0,2.269
2026-01-21 19:41:45,5.224,Catge,39.669,9.576,4,12,0,4.083,18,54.167,32.727,40.476,6,7,48,121,4,2,0,80.952,17.722,34.711,42,7,2,34,8,3,1,3.548
2026-01-21 19:41:45,9.189,kaededayo,37.607,8.825,3,11,0,4.159,13,50,37.705,30.556,7,4,44,117,5,1,0,92.593,21.111,23.077,27,4,0,25,2,0,0,3.444
2026-01-21 19:41:45,14.366,yasashiikumo,35.537,8.932,2,12,0,3.977,18,33.333,49.091,19.048,7,9,43,121,4,2,0,71.875,22.472,26.446,32,3,2,23,9,1,1,3.25
2026-01-21 19:41:45,14.152,Lakumix,34.579,10.569,5,12,1,3.568,18,52.632,25.49,37.838,12,6,37,107,3,3,0,77.419,17.105,28.972,31,8,3,24,7,2,0,2.645
