Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
316,2026-05-17 19:20:26,90.0,HakuiKoyori,34.194,65.836,2,9,6,4.849,12,0,0,34.194,5,3,53,155,2,4,0,61.667,16.842,38.71,60,7,3,37,23,4,0,3.883,16
317,2026-01-09 22:25:54,6.9,Hyo,22.759,6.05,1,10,7,4.242,11,0,0,22.759,4,2,33,145,2,3,0,56.757,11.111,25.517,37,5,0,21,16,0,0,4.324,12
318,2026-05-17 19:20:26,134.66,Nephirea,73.188,130.084,7,7,0,4.935,33,0,0,73.188,16,22,101,160,14,18,0,97.917,60,35.625,57,7,2,54,3,1,2,4.688,54
322,2026-05-19 16:16:06,93.894,Catge,49.593,101.825,5,6,2,5.609,9,0,0,49.593,7,9,79,183,37,31,1,96.154,5.97,38.095,54,5,2,47,9,3,1,5.345,32
325,2026-05-17 11:44:12,100.0,Swapin,47.059,88.555,4,6,1,5.13,7,0,0,47.059,7,7,72,153,9,7,0,83.871,25.275,40.523,62,9,5,49,13,3,1,4.581,23
326,2026-04-18 14:09:24,109.355,pomo,50.376,130.947,7,7,5,5.069,26,0,0,50.376,9,11,72,160,20,17,0,87.5,29.73,48.125,77,9,6,54,23,5,1,4.117,22
328,2026-02-27 17:49:06,97.88,tskr,40.367,74.719,2,6,1,4.833,14,0,0,40.367,8,4,44,124,5,4,1,68.085,19.355,45.161,56,3,3,34,22,5,1,4.089,12
334,2026-05-10 14:32:43,101.352,2skr,40.789,101.315,7,9,3,5.196,9,0,0,40.789,12,18,62,152,40,39,0,97.222,23.529,28.346,40,13,4,37,8,3,2,4.417,25
335,2026-05-19 16:16:06,80.459,xeyz,37.857,60.208,3,8,4,5.914,9,0,0,37.857,5,6,53,164,47,43,0,46.296,9.375,80.198,126,15,10,50,88,17,1,4.436,8
348,2026-01-26 16:08:49,10.283,Heleos,37.5,9.558,2,9,2,5.256,9,0,0,37.5,8,7,44,129,12,2,1,84.848,17.722,29.464,35,6,2,28,7,1,1,4.8,16
353,2026-03-24 19:06:22,115.0,Solosion,45.556,109.964,4,7,2,4.698,17,0,0,45.556,8,8,53,117,10,5,0,94.118,30.645,31.111,34,7,0,32,6,1,1,4.618,21
356,2026-04-07 13:45:30,92.25,Isekaijoucho,47.059,83.995,3,9,3,5.45,18,0,0,47.059,6,13,64,144,18,26,0,73.81,33.333,44.853,61,6,3,39,22,8,0,4.571,27
357,2026-06-05 11:50:28,109.94,chommy,45.918,122.403,8,9,4,4.896,28,0,0,45.918,16,11,78,171,40,42,0,97.5,31.068,28.682,46,18,1,43,3,2,2,4.571,35
358,2026-06-05 11:50:28,117.007,mangoss,58.108,127.255,5,8,4,5.426,31,0,0,58.108,10,14,91,167,39,29,4,93.478,36.986,47.101,73,7,3,60,17,5,3,4.662,33
364,2026-05-17 11:44:12,90.0,I_dont_like_loli,28.105,36.755,0,14,3,5.465,8,0,0,28.105,3,2,43,153,2,4,0,63.158,16.522,24.837,38,0,2,24,14,0,0,4.474,19
366,2026-06-05 11:50:28,124.95,AitsukiNakuru,57.895,149.866,5,6,1,5.026,31,0,0,57.895,16,16,92,164,14,19,1,85.714,37.736,55.789,83,6,5,65,18,6,3,4.732,27
367,2026-06-05 11:50:28,109.469,PotassiumF,55.689,110.5,7,9,3,5.342,25,0,0,55.689,12,15,93,183,43,51,4,97.436,32.292,42.105,68,7,3,64,7,3,2,4.92,31
370,2026-04-18 14:09:24,97.41,Andrey_K,35.052,77.761,4,5,3,4.559,15,0,0,35.052,11,1,38,123,5,4,1,92.593,13.978,27.835,30,5,0,25,5,0,0,4.111,13
376,2026-04-14 12:21:10,109.444,qwecocacola,48.031,130.005,8,8,1,5.421,9,0,0,48.031,15,8,76,165,29,26,0,94.737,33.333,29.921,45,6,5,38,7,2,1,4.789,38
378,2026-05-17 19:20:26,61.8,erzakuran,14.754,27.245,1,8,9,5.625,8,0,0,9.756,3,3,20,173,18,22,2,75,2.703,9.756,29,4,3,18,12,3,0,4.655,3
379,2026-03-19 16:41:20,110.0,CipherKai,61.364,116.666,0,4,0,4.556,25,0,0,61.364,8,7,81,132,2,3,0,79.487,35.185,59.091,78,3,3,62,16,2,0,4.205,19
393,2026-06-05 11:50:28,88.75,Kyuuuu,39.13,87.768,6,8,4,5.425,9,0,0,39.13,8,7,51,160,17,25,0,88.462,7.547,40.87,55,8,2,43,17,4,1,4.673,20
394,2026-06-05 11:50:28,129.626,Komari,71.97,158.379,9,8,1,4.62,39,0,0,71.97,16,21,103,158,21,21,4,94.118,56,43.182,65,6,3,60,9,4,2,4.709,43
395,2026-05-17 19:20:26,81.63,LordGrond,35.2,48.723,3,6,7,5.385,9,0,0,35.2,7,6,48,156,18,13,1,97.297,9.89,25.517,37,3,1,36,3,0,0,4.781,17
398,2026-02-27 17:49:06,100.0,kabao,33.333,64.394,1,6,1,4.865,9,0,0,33.333,6,2,37,111,3,2,0,61.111,20,32.432,36,2,2,22,14,2,0,4.306,15
399,2026-05-19 16:16:06,95.101,ElJuanchi,41.732,76.052,4,9,7,5.85,9,0,0,41.732,8,6,53,183,52,38,2,96.667,24.742,23.622,34,7,3,29,9,1,1,5.111,30
403,2026-03-21 23:58:10,100.0,AnnaYanami,46.212,111.954,4,6,2,5.148,18,0,0,46.212,8,9,61,132,9,7,0,97.143,30.097,26.515,35,6,1,34,2,1,1,4.88,31
404,2026-04-14 12:21:10,87.82,anatharax,31.579,77.264,5,6,2,4.769,7,0,0,31.579,12,6,32,126,13,12,0,88.889,6.349,32.632,40,10,4,28,12,2,0,4.222,8
405,2026-04-18 14:09:24,80.205,anicomi,35.246,75.882,2,5,2,5.647,9,0,0,35.246,8,8,46,156,28,29,1,80,9.231,35.652,50,6,3,35,15,3,1,5.03,14
410,2026-03-21 23:58:10,80.79,FoopyPoopy,25.362,44.095,3,5,2,5.4,8,0,0,25.362,6,1,35,138,4,6,0,82.759,8.989,21.014,29,4,1,24,6,2,0,4.722,11
413,2026-03-13 15:56:00,100.0,zokie,36.264,0.0,4,6,1,4.424,9,0,0,36.264,6,3,33,91,2,3,0,82.143,15.873,30.769,28,1,1,23,5,3,0,3.786,10
416,2026-01-11 17:19:26,10.078,OkitaNobu,24.793,4.86,2,8,4,5.267,8,0,0,24.793,4,2,30,121,3,7,0,70.588,6.897,28.099,34,3,1,24,13,3,1,4.647,10
417,2026-05-19 16:16:06,97.833,YellowRose,44.444,114.645,7,8,3,5.615,9,0,0,44.444,12,12,65,159,26,23,0,86.538,23.077,41.176,56,10,4,47,15,3,2,5.059,20
419,2026-05-19 16:16:06,89.38,keysha18,48.0,114.346,3,9,3,5.597,9,0,0,48,7,15,72,171,37,44,1,94.444,27.358,39.333,61,7,4,50,13,6,0,5.0,29
420,2026-03-21 23:58:10,60.0,OSXtrafton,2.0,1.839,0,3,7,5.5,0,0,0,2,0,0,2,100,1,4,0,6.897,0,29,29,2,2,2,27,2,0,3.897,0
428,2026-06-05 11:50:28,98.89,SaoriHayami,47.059,75.295,1,9,2,5.344,7,0,0,47.059,6,12,75,164,11,17,1,77.273,29.167,47.5,76,6,3,55,23,6,0,4.806,24
429,2026-03-29 18:09:19,60.0,Nunuchu42,8.081,11.348,0,2,3,5.375,3,0,0,8.081,1,1,8,99,3,2,0,54.545,2.273,11.111,11,0,0,6,5,1,0,3.727,2
430,2026-04-30 15:50:01,114.93,HaruUrara,57.143,142.046,4,6,4,4.527,26,0,0,57.143,8,17,75,136,11,14,0,87.179,43.617,34.821,42,6,4,34,8,2,2,3.838,41
431,2026-06-05 11:50:28,96.598,Shiroha,46.452,99.24,4,9,3,5.893,8,0,0,46.452,9,14,72,171,43,37,1,88.889,32.432,30.464,46,8,2,36,11,3,1,5.059,44
432,2026-05-17 19:20:26,112.75,IDeja,50.676,111.505,6,8,3,4.81,23,0,0,50.676,9,17,79,173,15,16,3,96,22.826,43.243,64,9,2,57,8,5,2,4.54,25
437,2026-05-17 19:20:26,85.0,Loomi,30.128,63.459,3,6,3,4.681,15,0,0,30.128,7,4,47,156,5,0,1,72.222,7.843,34.615,54,7,3,39,15,1,0,3.963,8
441,2026-05-19 16:16:06,101.0,Dav1d1,47.423,89.303,5,8,2,5.154,26,0,0,47.423,10,13,65,179,16,26,0,94.444,7.692,38.095,60,8,2,52,10,3,0,4.829,22
442,2026-01-09 22:25:54,11.249,Efe,48.673,10.6,3,6,0,5.091,16,0,0,48.673,7,4,55,113,1,4,0,100,36.957,18.584,21,0,0,21,0,0,2,5.524,34
450,2026-02-23 13:34:06,99.05,Zarelyyyx,47.273,84.006,4,7,1,5.269,6,0,0,47.273,6,12,78,165,14,8,0,92.157,27.193,32.353,51,6,2,47,6,1,1,5.068,31
451,2026-04-09 15:36:48,82.51,onai,44.025,56.551,2,9,1,5.646,9,0,0,44.025,3,6,70,167,15,18,0,90.909,35.338,18.563,31,2,2,27,4,2,1,5.45,47
453,2026-05-19 16:16:06,95.0,RyoutaVN,40.984,88.985,4,7,4,5.088,6,0,0,40.984,8,9,71,179,16,21,0,96,24.299,29.245,48,9,2,42,6,2,1,4.0,29
456,2026-02-09 14:05:22,8.7,Narva_,21.429,4.455,1,5,2,4.905,5,0,0,21.429,2,4,21,98,2,4,0,69.231,4.167,26.531,26,1,0,18,8,4,0,4.115,3
462,2026-05-10 14:32:43,71.23,hakohoka,20.472,45.287,3,9,9,5.682,8,0,0,8.491,5,4,26,167,25,27,2,94.118,9.353,9.774,17,5,0,16,2,0,0,5.444,13
466,2026-05-19 16:16:06,92.29,metak,41.29,70.485,4,9,3,5.219,8,0,0,41.29,9,7,64,155,9,12,0,77.049,8.108,39.355,61,9,2,47,15,7,0,4.656,17
483,2026-02-27 17:49:06,82.45,JaneRemover,27.35,49.032,3,9,3,5.138,4,0,0,27.35,6,4,32,124,8,13,0,68.75,6.098,31.452,39,3,2,26,13,3,1,4.41,10
489,2026-06-05 11:50:28,89.32,zomg,38.931,93.57,6,8,7,5.371,8,0,0,38.931,10,8,51,164,32,47,1,90.909,9.901,26.829,44,16,3,30,14,2,1,4.5,26
493,2026-05-17 11:44:12,60.0,chiabobo,10.323,14.153,1,8,6,5.5,2,0,0,10.323,1,0,16,155,3,3,0,23.913,4.587,29.677,46,0,4,11,35,2,0,3.717,5
495,2026-05-17 11:44:12,85.0,AppuruPai,30.833,71.309,3,8,0,4.324,12,0,0,30.833,4,7,37,120,1,5,0,68.085,6.849,39.167,47,7,4,32,15,6,0,3.298,5
501,2026-04-28 18:07:21,75.0,pxmacaiah,16.8,28.502,0,5,2,5.048,8,0,0,16.8,2,2,21,125,2,4,0,55.556,6.122,21.6,27,2,0,15,12,2,0,4.333,6
502,2026-05-10 14:32:43,70.0,Bewm,19.626,59.728,4,8,3,4.095,9,0,0,19.626,5,3,21,107,1,4,0,85.714,3.488,19.626,21,6,1,18,3,0,0,3.571,3
