Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR
2025-09-07,405,anicomi,21.93,4.541,31.617,1,4.64,0,0,21.93,35,19,25,114,16,7.59%
2025-09-12,405,anicomi,26.667,2.754,32.339,1,6.028,0,0,26.667,41,26,36,135,15,10.64%
2025-09-14,405,anicomi,27.5,3.529,32.217,0,5.394,0,0,27.5,32,24,33,120,8,10.23%
2025-10-11,405,anicomi,26.23,6.214,30.588,3,4.969,0,0,26.23,43,24,32,122,19,10.13%
2025-10-17,405,anicomi,25.153,5.484,29.779,2,4.829,0,0,25.153,47,33,41,163,14,6.90%
2025-10-26,405,anicomi,31.496,3.514,35.544,0,5.825,0,0,31.496,42,27,40,127,15,15.29%
2025-10-17,410,FoopyPoopy,8.8,2.457,29.497,2,4.636,0,0,8.8,22,10,11,125,12,0.97%
2025-09-25,413,zokie,33.913,7.127,32.839,3,4.744,0,0,33.913,27,22,39,115,5,19.32%
2025-10-11,413,zokie,23.81,5.005,33.513,2,5.32,0,0,23.81,28,16,25,105,12,11.69%
2025-08-19,416,OkitaNobu,25.197,5.966,34.101,4,4.75,0,0,25.197,37,23,32,127,14,10.00%
2025-09-07,416,OkitaNobu,20.611,3.711,31.645,2,5.185,0,0,20.611,31,16,27,131,15,11.00%
2025-09-12,416,OkitaNobu,27.612,5.375,32.015,1,4.703,0,0,27.612,36,24,37,134,12,13.27%
2025-09-14,416,OkitaNobu,29.825,5.308,33.159,2,5.088,0,0,29.825,36,22,34,114,14,15.38%
2025-08-19,417,YellowRose,27.027,4.386,32.69,1,5.125,0,0,27.027,41,28,40,148,13,11.21%
2025-09-02,417,YellowRose,32.0,5.079,32.181,1,5.35,0,0,32,42,29,40,125,13,13.25%
2025-09-14,417,YellowRose,31.193,6.695,33.819,2,4.618,0,0,31.193,42,27,34,109,15,10.45%
2025-10-11,417,YellowRose,37.209,6.866,33.016,2,5.562,0,0,37.209,46,33,48,129,13,18.07%
2025-10-17,417,YellowRose,28.182,5.982,31.277,1,4.871,0,0,28.182,33,21,31,110,12,12.99%
2025-10-26,417,YellowRose,32.168,5.043,32.457,0,5.326,0,0,32.168,54,35,46,143,19,12.36%
2025-09-12,419,keysha18,34.579,3.952,34.112,1,5.703,0,0,34.579,32,26,37,107,6,14.67%
2025-09-14,419,keysha18,37.5,7.607,34.656,2,4.714,0,0,37.5,38,33,42,112,5,12.16%
2025-10-26,419,keysha18,36.667,8.088,34.867,3,4.864,0,0,36.667,31,28,44,120,3,17.98%
2025-09-02,424,HerofTime,14.085,1.835,34.523,0,5.6,0,0,14.085,28,20,20,142,8,0.00%
2025-09-14,424,HerofTime,12.844,2.078,36.085,0,5.071,0,0,12.844,19,13,14,109,6,1.11%
2025-09-12,426,brandon_K,6.962,0.624,35.619,0,6.364,0,0,6.962,10,4,11,158,6,4.73%
2025-10-17,426,Raphtelia,7.874,1.847,33.074,1,4.8,0,0,7.874,8,5,10,127,3,4.20%
