Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-03-08 22:30:18,90.0,Fumiii,16.364,38.807,2,8,0,4.611,5,0,16.364,0,2,2,18,110,4,1,0,119
2026-03-22 21:57:25,82.48,Fumiii,24.762,45.095,1,19,0,4.885,8,0,24.762,0,2,2,26,105,4,2,0,119
2026-05-28 21:29:04,66.95,Fumiii,32.192,37.482,0,18,0,5.277,6,0,32.192,0,0,3,47,146,3,3,0,119
2026-03-08 22:30:18,80.27,Janoxx,20.561,47.698,1,11,0,4.318,9,0,20.561,0,3,2,22,107,2,3,0,121
2026-03-15 16:27:21,83.76,Janoxx,23.485,42.94,1,11,4,5.065,11,0,23.485,0,5,2,31,132,2,4,0,121
2026-03-22 21:57:25,85.2,Janoxx,10.112,18.009,0,15,0,4.333,2,0,10.112,0,0,2,9,89,1,5,0,121
2026-04-05 21:17:36,83.13,Janoxx,15.0,39.803,2,21,3,4.381,10,0,15,0,6,2,21,140,4,2,0,121
2026-07-04 20:11:01,64.41,Janoxx,11.864,9.848,0,4,0,5.714,0,0,11.864,0,0,0,7,59,1,2,0,121
2026-06-29 21:18:49,71.44,Jakemonkey,32.258,52.4,0,3,0,4.55,7,0,32.258,0,0,5,20,62,1,2,0,134
2026-07-04 20:11:01,76.68,Jakemonkey,20.339,44.745,1,4,0,4.25,4,0,20.339,0,1,1,12,59,2,1,0,134
2026-03-08 22:30:18,85.0,mahzrunner,28.972,71.63,0,11,0,4.097,15,0,28.972,0,5,1,31,107,2,3,0,143
2026-03-15 16:27:21,90.0,Skychael,28.462,52.676,1,13,0,5.027,11,0,28.462,0,4,3,37,130,4,2,0,160
2026-07-22 20:21:13,63.86,yashadox,23.188,28.445,0,16,0,4.875,4,0,23.188,0,0,4,16,69,0,3,1,169
2026-07-28 20:22:25,65.86,yashadox,22.222,25.334,0,2,1,5.688,2,0,22.222,0,1,0,16,72,1,2,0,169
2026-03-08 22:30:18,87.39,Neumann,26.471,43.016,1,10,3,5.25,10,0,26.471,0,2,3,36,136,3,2,0,221
2026-03-08 22:30:18,100.84,Dry,42.647,114.845,6,10,0,4.379,25,0,42.647,0,11,7,58,136,3,2,0,228
2026-03-15 16:27:21,104.53,Dry,38.462,114.062,6,13,2,4.1,25,0,38.462,0,9,9,50,130,4,2,0,228
2026-03-22 21:57:25,105.8,Dry,34.286,95.923,4,19,0,4.028,17,0,34.286,0,5,8,36,105,4,2,0,228
2026-03-29 21:23:51,112.287,Dry,36.774,86.814,1,11,3,4.404,20,0,36.774,0,7,9,57,155,3,2,1,228
2026-04-05 21:17:36,112.814,Dry,40.87,122.575,6,14,0,3.936,22,0,40.87,0,9,11,47,115,5,1,0,228
2026-05-28 21:29:04,95.431,Dry,30.075,87.545,2,14,1,3.475,25,0,30.075,0,3,15,40,133,4,2,0,228
2026-07-04 20:11:01,95.906,Dry,44.068,146.62,5,4,1,3.192,18,0,44.068,0,5,8,26,59,2,1,0,228
2026-07-22 20:21:13,98.092,Dry,30.435,94.81,5,16,1,2.857,15,0,30.435,0,6,9,21,69,0,3,1,228
2026-07-28 20:22:25,99.548,Dry,36.111,85.106,1,2,1,4.423,11,0,36.111,0,3,8,26,72,1,2,0,228
2026-03-08 22:30:18,96.52,Progenitor,23.636,36.884,0,15,1,5.269,6,0,23.636,0,2,2,26,110,1,3,1,238
2026-03-22 21:57:25,92.4,Progenitor,30.841,61.944,1,13,0,4.606,12,0,30.841,0,5,1,33,107,4,2,0,238
2026-04-05 21:17:36,93.65,Progenitor,28.696,67.032,3,14,0,4.606,14,0,28.696,0,7,3,33,115,5,1,0,238
