Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
379,2026-02-27 22:09:28,80.0,CipherKai,34.899,44.514,0,14,3,5.462,7,34.899,0,0,2,3,52,149,0,5,0
382,2026-06-29 21:32:13,101.624,Shiku,45.205,91.327,4,8,7,5.905,9,45.205,0,0,8,16,74,192,87,78,6
384,2026-06-14 17:59:17,166.965,Miki_Hoshii,86.585,288.609,20,8,1,4.815,70,86.585,0,0,23,39,168,197,40,46,3
386,2026-06-29 21:32:13,108.723,Coglionedown,54.023,103.867,6,8,4,5.648,9,54.023,0,0,10,11,94,191,93,87,10
388,2026-01-06 20:54:30,6.351,Tsuni,8.0,2.106,1,7,1,4.5,3,8,0,0,1,0,8,100,2,3,0
398,2026-06-08 21:45:47,97.88,kabao,44.444,65.465,3,5,4,5.65,9,44.444,0,0,4,8,72,171,9,10,2
399,2026-02-23 19:02:26,77.0,ElJuanchi,7.921,7.782,0,4,0,5.75,0,7.921,0,0,0,0,8,101,0,5,0
400,2026-02-04 18:43:52,9.0,Vr0003,21.488,3.869,0,4,0,5.192,5,21.488,0,0,1,2,26,121,1,4,0
401,2026-05-03 18:07:44,93.996,Spartric,39.535,56.608,3,8,4,6.182,9,39.535,0,0,7,8,55,178,66,67,6
403,2026-06-14 17:59:17,105.558,AnnaYanami,42.857,43.849,2,8,1,5.485,9,42.857,0,0,5,6,56,152,25,20,2
405,2026-06-21 21:37:00,79.31,anicomi,18.803,40.247,2,7,3,6.0,6,18.803,0,0,3,1,26,154,16,5,1
410,2026-03-10 22:16:34,75.0,FoopyPoopy,5.426,5.091,0,11,6,6.0,0,5.426,0,0,0,0,7,129,1,4,0
413,2026-01-09 00:54:36,9.016,zokie,34.906,7.275,1,1,1,4.838,9,34.906,0,0,1,4,37,106,0,5,0
416,2026-03-03 17:37:41,86.704,OkitaNobu,26.168,23.132,2,8,6,5.857,9,26.168,0,0,4,5,40,163,40,34,0
417,2026-05-01 20:24:45,87.74,YellowRose,28.161,46.832,0,4,3,5.796,7,28.161,0,0,1,4,49,174,3,7,1
421,2026-06-29 21:32:13,103.94,Cherryish,55.975,118.287,5,8,2,5.292,36,55.975,0,0,14,16,89,169,26,13,0
422,2026-06-08 21:45:47,93.9,MapleSyyrup,29.457,51.566,4,9,6,5.263,7,29.457,0,0,7,6,40,164,16,20,1
426,2026-06-14 17:59:17,28.0,Raphtelia,4.545,0.754,0,3,9,7.4,0,4.545,0,0,0,0,5,110,2,3,0
430,2026-03-14 18:59:28,90.92,HaruUrara,30.37,49.562,1,9,2,5.476,9,30.37,0,0,3,2,41,135,6,9,0
446,2026-02-11 19:51:50,6.0,Hotpot,18.519,2.675,0,25,2,5.44,3,18.519,0,0,2,1,25,135,3,3,0
452,2026-06-21 21:37:00,133.307,Kynn,69.421,170.73,9,9,4,5.516,36,69.421,0,0,14,25,124,192,66,49,10
453,2026-02-12 05:25:00,8.74,RyoutaVN,22.222,3.837,1,7,3,5.619,5,22.222,0,0,2,2,36,162,8,9,0
455,2026-06-29 21:32:13,104.568,l_elf10,41.447,70.365,7,9,6,5.604,9,41.447,0,0,11,9,70,176,62,59,3
462,2026-03-13 14:22:05,60.0,hakohoka,5.263,3.784,0,18,4,6.375,1,5.263,0,0,1,0,8,152,3,3,0
463,2026-06-14 17:59:17,70.0,Gabetin,31.008,40.087,1,9,1,5.25,6,31.008,0,0,3,3,40,129,4,1,0
466,2026-04-21 21:41:06,80.76,metak,18.803,15.825,0,7,1,5.955,1,18.803,0,0,0,2,22,135,4,7,0
474,2026-02-12 05:25:00,6.0,Nomu,7.383,1.288,0,14,6,5.182,2,7.383,0,0,0,1,11,149,4,2,0
476,2026-03-14 18:59:28,88.0,ThePieGod,7.477,11.289,0,4,5,5.125,1,7.477,0,0,0,1,8,107,1,4,0
477,2026-06-29 21:32:13,97.02,FurLain,37.589,66.007,1,9,4,5.863,8,37.589,0,0,4,9,53,168,23,34,4
486,2026-02-12 05:25:00,11.0,CH0K0,47.531,10.496,2,18,0,4.714,19,47.531,0,0,6,3,77,162,4,2,0
488,2026-03-06 19:03:50,85.0,kinjacky,33.333,50.525,1,8,0,5.135,7,33.333,0,0,4,2,52,156,3,3,0
490,2026-06-29 21:32:13,144.6,fanna,83.846,268.79,16,8,1,4.444,55,83.846,0,0,21,38,128,174,27,30,5
493,2026-06-08 21:45:47,71.0,chiabobo,12.371,18.104,0,7,1,5.0,2,4.95,0,0,1,0,12,101,3,7,0
500,2026-04-26 18:05:32,65.0,dreamflyaway,3.947,3.665,0,17,5,5.833,0,3.947,0,0,0,0,6,152,2,4,0
504,2026-06-08 21:45:47,46.0,Yonakax_,11.382,7.624,0,0,5,6.071,0,11.382,0,0,0,0,14,123,3,2,0
509,2026-05-09 18:07:10,68.0,internetperson10,18.75,17.637,0,20,4,6.111,4,18.75,0,0,1,2,27,144,8,4,0
511,2026-06-21 21:37:00,90.0,nekko_khayal,34.266,45.244,1,9,3,5.538,9,34.266,0,0,4,2,49,164,9,13,1
520,2026-06-14 17:59:17,86.0,konomi,36.585,42.931,1,7,0,5.533,7,36.585,0,0,2,4,45,123,2,3,0
523,2026-06-08 21:45:47,92.0,seanpk,33.333,57.017,2,9,4,4.811,9,33.333,0,0,2,5,37,111,2,3,0
530,2026-06-29 21:32:13,84.0,kneesocks,23.881,22.66,0,6,1,5.625,3,23.881,0,0,0,1,32,134,0,6,0
