Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
420.0,2026-04-06 21:05:59,3.0,OSXtrafton,13.934,3.003,1.0,8,2.0,5.0,5,26.316,9.615,8,3.0,3.0,21.0,163.0,14.0,10.0,0.0,55.556,3.053,22.131,32.0,5.0,3.0,17.0,15.0,3.0,0.0,4.031,4.0
422.0,2026-02-01 22:35:39,11.0,MapleSyyrup,20.721,5.128,2.0,16,4.0,4.435,8,42.105,25.455,2.703,5.0,2.0,23.0,111.0,1.0,4.0,0.0,42.222,6.061,40.541,45.0,9.0,10.0,19.0,26.0,4.0,0.0,3.0,4.0
426.0,2026-04-16 21:21:24,1.0,brandon_K,4.706,0.459,0.0,8,1.0,6.0,0,0,2.632,6.25,0.0,0.0,4.0,110.0,4.0,6.0,0.0,50,2.804,4.706,4.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0
430.0,2026-04-22 21:14:40,9.0,HaruUrara,38.211,9.044,1.0,10,1.0,4.34,16,31.25,38,40.351,5.0,8.0,47.0,123.0,3.0,2.0,0.0,83.333,27.273,19.512,24.0,3.0,3.0,20.0,4.0,0.0,0.0,3.208,27.0
463.0,2026-04-01 21:09:10,7.0,Gabetin,13.287,2.811,1.0,13,0.0,4.895,8,29.167,5.882,15.686,3.0,2.0,19.0,143.0,3.0,3.0,0.0,80,5.469,10.49,15.0,2.0,0.0,12.0,3.0,0.0,0.0,4.4,7.0
466.0,2026-04-16 21:21:24,6.0,metak,22.963,5.926,4.0,7,2.0,4.419,8,32.143,23.077,20,8.0,1.0,31.0,135.0,6.0,5.0,0.0,88.462,7.339,19.259,26.0,5.0,2.0,23.0,5.0,1.0,0.0,3.885,11.0
472.0,2026-02-23 22:19:28,1.0,Whales6978,2.564,0.092,0.0,5,5.0,7.0,0,5.556,2.326,1.786,0.0,0.0,3.0,117.0,1.0,4.0,0.0,100,1.724,0.855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0
474.0,2026-02-01 22:35:39,3.0,Nomu,18.182,3.714,0.0,5,1.0,4.5,4,31.818,10.526,17.857,2.0,2.0,16.0,88.0,4.0,1.0,0.0,48.485,0,37.5,33.0,3.0,1.0,16.0,17.0,1.0,0.0,3.364,0.0
476.0,2026-01-23 22:14:02,1.0,ThePieGod,9.756,1.925,0.0,1,0.0,4.5,2,0,17.241,8.108,1.0,1.0,8.0,82.0,2.0,3.0,0.0,85.714,2.667,8.537,7.0,2.0,0.0,6.0,1.0,0.0,0.0,4.143,2.0
508.0,2026-02-23 22:19:28,3.0,JaneRemover,10.294,1.651,0.0,16,1.0,5.714,5,5,15.385,7.812,1.0,1.0,14.0,136.0,3.0,2.0,0.0,71.429,3.279,10.294,14.0,3.0,2.0,10.0,4.0,1.0,0.0,4.0,4.0
514.0,2026-04-06 21:05:59,9.0,zomg,30.0,8.392,4.0,6,2.0,4.833,15,28.125,29.787,38.462,7.0,8.0,39.0,145.0,12.0,12.0,0.0,89.655,9.434,26.154,37.0,5.0,1.0,29.0,8.0,2.0,0.0,4.034,11.0
