Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
357,2026-02-02 09:29:42,2.426,chommy,17.61,4.298,5,67,8,5.7,9,9.677,9.677,8.511,8,5,28,191,77,82,6
367,2026-01-19 07:43:44,2.023,PotassiumF,21.656,2.716,1,19,0,5.353,7,22.222,20.225,24.39,1,2,34,157,2,4,0
368,2026-01-31 08:22:55,2.702,arpia97,20.0,2.766,1,9,3,6.125,5,31.034,9.259,16.667,4,4,29,145,12,10,1
369,2026-02-02 09:29:42,11.86,florenz,44.366,10.713,6,6,3,5.279,9,86.207,36.508,37.209,10,16,63,169,32,38,3
370,2026-01-17 10:39:09,5.237,Andrey_K,23.529,4.121,7,9,2,5.588,6,43.333,18.824,24,11,5,34,73,10,12,0
373,2026-01-18 05:07:20,5.778,harges,20.952,3.508,1,34,1,5.0,8,35.294,22.449,6.667,3,6,26,131,5,6,0
376,2026-02-02 00:40:03,3.0,qwecocacola,25.0,3.746,1,30,4,5.0,9,41.379,22.535,6.897,5,4,37,148,11,7,0
379,2026-01-27 02:46:22,6.555,CipherKai,30.303,6.393,2,31,0,5.05,8,34.783,26.667,35.294,4,6,40,132,7,4,1
382,2026-01-22 22:13:39,3.5,Shiku,23.232,3.5,1,27,0,4.826,6,43.75,8.571,13.333,2,3,23,99,8,7,0
384,2026-02-02 00:40:03,19.549,Miki_Hoshii,68.0,22.094,18,35,0,4.581,53,95,66,58.333,26,24,91,151,19,16,4
387,2026-01-18 12:22:26,7.86,ponbot,27.273,5.89,2,50,2,4.889,15,46.512,21.875,28.571,8,5,45,165,6,4,1
388,2026-01-22 14:29:28,0.337,Tsuni,12.195,2.427,2,56,2,5.533,8,8.108,9.091,8.696,4,4,16,142,16,19,1
393,2026-01-17 10:39:09,3.127,Kyuuuu,18.018,2.969,2,55,4,5.412,5,17.949,5.882,25.926,4,5,20,142,10,12,0
395,2026-01-27 02:46:22,0.327,LordGrond,17.582,1.716,0,34,4,7.0,4,7.692,5.66,6.25,2,1,20,91,18,16,0
398,2026-02-02 13:53:19,6.72,kabao,33.557,6.954,5,63,2,5.538,9,53.571,31.944,37.143,11,6,50,87,67,62,1
399,2026-02-02 00:40:03,1.566,ElJuanchi,17.582,1.982,1,39,3,7.062,4,36.364,6.818,3.571,2,3,27,91,11,21,1
400,2026-01-29 00:15:00,3.5,Vr0003,14.379,1.753,0,41,4,4.773,4,11.628,15.278,15.789,0,0,22,153,3,3,0
401,2026-02-02 09:29:42,6.63,Spartric,26.761,4.23,3,9,2,6.25,9,51.515,9.836,8.696,7,13,38,97,49,58,4
403,2026-01-31 23:17:02,6.208,AnnaYanami,38.835,8.094,6,49,1,6.121,9,58.333,39.583,40.476,8,7,47,163,55,39,4
405,2026-02-02 09:29:42,2.065,anicomi,16.541,2.062,1,9,1,6.0,9,8.333,8.929,6.667,4,2,22,73,14,25,1
410,2026-01-31 08:22:55,0.986,FoopyPoopy,11.594,1.436,2,7,5,6.364,6,2,6.667,9.524,3,1,16,164,15,22,1
413,2026-01-22 14:29:28,6.412,zokie,22.973,3.043,2,46,1,5.207,8,36.842,6.667,27.273,4,4,34,149,5,12,1
416,2026-02-02 13:53:19,2.214,OkitaNobu,21.014,3.852,4,9,4,6.276,8,41.667,9.859,9.302,6,4,31,95,63,63,7
417,2026-01-22 22:13:39,4.997,YellowRose,27.778,4.077,3,27,1,4.971,7,53.333,17.857,22.5,4,2,35,126,1,4,0
422,2026-01-07 01:49:38,3.5,MapleSyyrup,9.938,1.372,1,37,0,5.25,4,20,7.937,3.774,2,1,16,161,1,5,0
430,2026-01-31 16:22:08,9.936,HaruUrara,32.231,7.553,3,31,4,5.0,9,31.034,37.288,44.444,7,5,44,155,24,14,0
431,2026-01-04 06:10:39,1.165,Luna,11.243,1.146,1,46,1,5.895,2,11.111,9.091,14.286,1,1,19,169,1,4,1
437,2026-01-06 05:29:39,2.175,Loomi,11.258,1.826,0,16,3,5.059,5,15.789,11.864,7.407,2,1,17,151,2,4,0
443,2026-01-18 10:29:54,2.111,Loirinzz,11.429,2.465,1,5,1,5.9,5,8.696,8.696,16.667,2,2,12,93,5,5,0
453,2026-02-02 09:29:42,2.943,RyoutaVN,23.729,3.595,2,9,5,6.2,9,36.364,8.772,6.977,5,4,28,89,60,76,5
454,2026-01-12 05:30:57,1.638,Xandyl,6.504,0.653,0,17,2,6.0,1,8,3.333,10.526,0,1,8,123,0,4,1
462,2026-02-01 10:15:38,0.618,hakohoka,6.098,0.593,0,67,2,7.0,5,8,5.479,8.333,3,1,10,164,9,7,1
463,2026-01-29 00:15:00,3.124,Gabetin,24.219,3.709,2,48,3,6.05,9,7.407,8.929,7.143,4,3,31,87,20,12,1
466,2026-01-18 05:07:20,3.0,metak,16.568,1.961,1,46,0,5.393,5,22.222,5.263,19.355,2,2,28,87,5,5,1
474,2026-01-24 06:26:17,1.193,Nomu,8.621,0.851,0,25,3,5.9,2,3.704,8.75,8.108,0,1,10,153,6,5,1
475,2026-01-27 02:46:22,2.0,medley_n8tes,10.606,0.405,0,31,3,6.714,0,24.138,5,9.302,0,0,14,132,4,1,1
477,2026-01-29 13:10:54,2.243,FurLain,14.876,2.436,0,16,1,5.222,8,41.667,9.524,5.882,2,2,19,135,6,5,1
478,2026-01-31 08:22:55,6.5,jaimeywea,23.841,4.91,4,42,0,5.194,6,45.946,20,14.583,6,5,38,161,6,9,2
483,2026-02-02 13:53:19,5.0,25,16.154,2.957,1,20,1,5.381,5,37.5,11.864,10.638,2,3,21,130,3,3,0
