Tournament Date,Player ID,Player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-06-27,21,PoolNoodle,54.839,15.678,31.098,8,3.882,64.706,44.444,61.111
2025-06-28,21,PoolNoodle,63.253,18.223,29.292,16,3.686,67.568,59.524,66.667
2025-06-29,21,PoolNoodle,54.491,16.322,29.543,8,4.099,61.29,51.807,54.717
2025-06-29,21,PoolNoodle,48.092,17.291,28.666,7,3.746,48.387,50.82,43.59
2025-07-06,21,PoolNoodle,54.688,16.031,29.862,3,4.014,51.613,51.02,60.417
2025-07-06,21,PoolNoodle,57.143,15.079,31.471,6,4.417,63.636,50,60.465
2025-07-12,21,PoolNoodle,51.592,15.539,29.093,7,4.099,43.59,53.226,55.357
2025-07-15,21,PoolNoodle,55.118,18.202,30.928,3,4.029,55.882,50.943,60
2025-07-16,21,PoolNoodle,56.934,15.575,31.285,2,4.359,60,53.226,60
2025-07-24,21,PoolNoodle,53.147,15.107,33.846,13,3.776,53.846,40.984,69.767
2025-07-25,21,PoolNoodle,48.905,13.656,27.786,9,3.672,56.522,43.662,53.488
2025-07-28,21,PoolNoodle,57.143,13.762,30.395,3,4.274,65.714,56.923,51.064
2025-08-03,21,ericisgay,57.595,13.802,33.921,11,4.231,63.636,48.529,65.714
2025-08-05,21,PoolNoodle,55.882,16.432,30.667,17,3.566,66.667,43.86,62.5
2025-08-06,21,PoolNoodle,59.155,19.312,29.233,6,3.952,67.568,54.688,58.537
2025-08-06,21,PoolNoodle,50.34,16.439,30.508,13,3.5,70.455,38.71,46.341
2025-08-06,21,PoolNoodle,54.19,12.038,32.407,5,4.536,61.538,43.243,62.264
2025-08-07,21,PoolNoodle,57.317,16.584,29.819,13,3.681,70.732,53.012,52.5
2025-08-09,21,PoolNoodle,57.143,15.164,30.384,9,3.85,75.862,44.118,65.116
2025-08-11,21,PoolNoodle,53.02,14.219,27.946,6,3.772,58.974,46.154,57.778
2025-05-01,27,SUS_DOMESTICUS,59.119,18.047,29.645,12,3.809,72.5,57.353,50.98
2025-05-07,27,SUS_DOMESTICUS,61.935,18.355,30.799,11,3.729,67.742,61.842,58.333
2025-05-09,27,SUS_DOMESTICUS,58.451,15.19,32.854,6,4.06,70.27,61.194,42.105
2025-05-10,27,SUS_DOMESTICUS,56.944,15.413,33.463,6,4.646,64.865,58.621,48.98
2025-05-10,27,SUS_DOMESTICUS,55.862,17.679,28.574,8,4.222,63.636,62.319,39.535
2025-05-12,27,SUS_DOMESTICUS,58.156,18.245,29.317,15,3.573,77.419,52.459,53.061
2025-05-14,27,SUS_DOMESTICUS,56.522,16.128,29.979,12,4.198,69.048,51.899,52.5
2025-05-18,27,SUS_DOMESTICUS,57.746,17.543,31.642,8,4.171,69.697,57.746,47.368
2025-05-20,27,SUS_DOMESTICUS,62.393,19.038,29.837,11,3.726,60.976,67.391,56.667
2025-05-22,27,SUS_DOMESTICUS,53.077,18.175,27.784,17,2.87,61.538,50.725,51.429
2025-05-23,27,SUS_DOMESTICUS,63.83,18.532,29.552,25,2.956,72.973,71.429,43.902
2025-05-29,27,SUS_DOMESTICUS,57.143,15.085,34.765,9,4.125,65,54.348,52.5
2025-06-03,27,SUS_DOMESTICUS,53.676,17.496,29.187,8,3.986,73.333,52.857,38.889
2025-06-04,27,SUS_DOMESTICUS,50.735,14.539,32.624,5,4.232,65.517,48.529,43.59
2025-06-05,27,SUS_DOMESTICUS,59.42,18.988,30.038,5,4.232,67.568,56.522,56.25
2025-06-10,27,SUS_DOMESTICUS,53.012,16.799,31.547,8,4.466,72.222,47.191,48.78
2025-06-17,27,SUS_DOMESTICUS,54.93,19.981,26.82,13,3.282,58.621,59.459,43.59
2025-06-19,27,SUS_DOMESTICUS,55.333,14.848,29.345,7,3.747,58.333,61.905,45.098
2025-06-20,27,SUS_DOMESTICUS,59.677,15.927,31.475,3,4.135,68,56.897,58.537
2025-06-20,27,SUS_DOMESTICUS,53.571,17.013,28.648,6,4.05,57.143,53.226,50
2025-06-22,27,SUS_DOMESTICUS,56.429,14.857,31.251,6,4.228,61.538,55.932,52.381
2025-06-22,27,SUS_DOMESTICUS,69.421,19.507,30.844,7,3.94,69.565,69.811,68.889
2025-06-23,27,SUS_DOMESTICUS,51.748,15.929,28.882,7,4.095,51.351,61.194,35.897
2025-06-24,27,SUS_DOMESTICUS,56.522,17.915,30.902,11,3.603,60,64.062,43.182
2025-06-25,27,SUS_DOMESTICUS,54.819,15.727,32.006,8,4.33,60,56.41,47.917
2025-06-26,27,SUS_DOMESTICUS,51.471,15.716,30.244,9,4.086,56,54.167,43.59
2025-06-30,27,SUS_DOMESTICUS,54.651,19.362,29.034,20,3.457,58.974,53.659,52.941
2025-07-01,27,SUS_DOMESTICUS,61.029,16.651,30.358,4,4.458,66.667,64.062,51.282
2025-07-03,27,SUS_DOMESTICUS,60.784,20.418,27.455,16,3.516,67.742,61.538,54.545
2025-07-03,27,SUS_DOMESTICUS,54.762,18.555,28.36,8,4.101,53.333,62.712,43.243
2025-07-04,27,SUS_DOMESTICUS,57.364,16.2,29.516,6,3.568,64.706,54.545,55
2025-07-07,27,SUS_DOMESTICUS,60.0,17.531,29.9,8,3.747,84.848,61.538,37.5
2025-07-10,27,SUS_DOMESTICUS,59.848,15.91,29.231,6,4.177,72,60.294,51.282
2025-07-14,27,SUS_DOMESTICUS,57.485,13.515,29.622,2,4.719,66.667,53.012,58.824
2025-07-15,27,SUS_DOMESTICUS,57.857,15.642,32.941,7,3.914,71.429,51.515,56.41
2025-07-16,27,SUS_DOMESTICUS,50.0,13.954,29.345,6,3.965,39.286,60.714,40
2025-07-18,27,SUS_DOMESTICUS,54.074,18.278,27.187,9,3.685,51.351,57.143,52.381
2025-07-21,27,SUS_DOMESTICUS,56.173,14.195,28.097,2,4.538,62.162,60,46
2025-07-22,27,SUS_DOMESTICUS,62.987,15.126,29.751,2,4.619,63.333,68.293,52.381
2025-07-23,27,SUS_DOMESTICUS,46.97,14.683,30.213,7,3.887,62.857,40,43.243
2025-07-24,27,SUS_DOMESTICUS,48.366,13.561,30.922,6,3.959,50,57.143,35.849
2025-07-25,27,SUS_DOMESTICUS,58.599,13.771,34.785,3,4.62,65.957,56.25,54.348
2025-07-28,27,SUS_DOMESTICUS,54.331,16.608,27.548,8,3.739,50,54.098,58.824
2025-07-29,27,SUS_DOMESTICUS,54.639,16.213,31.261,7,3.962,68.966,53.125,44.444
2025-07-30,27,SUS_DOMESTICUS,47.399,12.581,32.064,17,3.476,59.574,45.07,40
2025-08-03,27,SUS_DOMESTICUS,58.197,18.017,29.798,5,4.127,65.517,53.226,61.29
2025-08-05,27,SUS_DOMESTICUS,59.477,13.679,29.022,3,4.714,70.27,58.73,52.83
2025-08-06,27,SUS_DOMESTICUS,54.68,16.437,29.168,13,3.532,67.925,54.902,39.583
2025-08-10,27,SUS_DOMESTICUS,59.091,14.348,31.511,5,4.44,60,63.333,53.061
2025-08-12,27,SUS_DOMESTICUS,59.748,15.847,33.15,8,4.611,89.655,56.098,47.917
2025-08-14,27,SUS_DOMESTICUS,56.452,15.672,29.456,13,3.271,60.714,57.143,52.5
2025-05-01,28,FORTNAYT,56.204,17.182,30.779,12,3.805,71.053,51.429,48.276
2025-05-05,28,FORTNAYT,55.263,13.608,30.775,6,3.536,61.905,57.143,46.809
2025-05-10,28,FORTNAYT,54.795,13.751,31.845,2,4.588,72.727,57.812,28.947
2025-05-17,28,FORTNAYT,53.793,12.424,36.021,7,4.705,57.143,56.41,43.75
2025-05-18,28,FORTNAYT,55.828,14.833,31.133,8,4.11,72.727,52.5,43.59
2025-05-22,28,FORTNAYT,51.613,15.596,31.666,10,3.312,60.87,47.619,50
2025-05-24,28,FORTNAYT,57.143,16.606,32.656,16,3.569,64.286,63.636,44.186
