Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR
2025-04-11,201,rorf,47.154,11.479,29.437,2,4.345,54.545,39.286,53.333,28,25,58,123,,
2025-04-11,217,ShelterRin,44.828,12.538,30.008,5,4.333,52.941,34.146,55.172,22,18,39,87,,
2025-04-11,179,Floth,44.444,13.493,30.206,4,3.958,58.333,33.962,53.488,24,20,48,108,,
2025-04-11,140,denero,44.444,10.745,29.743,2,4.312,50,35.849,53.488,29,29,48,108,,
2025-04-11,168,AmamiyaSora,44.037,11.34,29.696,4,4.271,58.333,32.432,45.833,36,32,48,109,,
2025-04-11,379,CipherKai,41.463,8.962,31.263,1,4.588,45.455,32.143,51.111,52,43,51,123,,
2025-04-11,325,Swapin,41.379,9.279,30.609,1,4.583,58.824,39.024,34.483,24,19,36,87,,
2025-04-11,205,TBDhater,41.284,10.356,31.598,0,4.244,41.667,32.432,47.917,37,33,45,109,,
2025-04-11,376,qwecocacola,39.837,8.73,30.827,1,4.531,54.545,44.643,26.667,28,26,49,123,,
2025-04-11,319,_Shadow,38.679,11.281,29.893,1,3.829,34.783,36,45.455,31,28,41,106,,
2025-04-11,291,ss_r_white_pony,37.615,10.497,29.092,2,4.049,33.333,32.432,43.75,26,24,41,109,,
2025-04-11,226,Jessi,36.782,13.697,27.313,8,3.75,64.706,31.707,27.586,21,20,32,87,,
2025-04-11,223,VuhrCulls,35.78,7.601,29.997,3,4.897,50,34.884,27.5,24,23,39,109,,
2025-04-11,164,IAmAsianNoob,35.772,8.083,31.147,2,4.545,27.273,32.143,44.444,30,26,44,123,,
2025-04-11,214,Torradinhas,29.358,7.758,29.376,2,4.281,29.167,21.622,35.417,18,16,32,109,,
2025-04-11,90,Kenzou_Tenma,28.302,9.251,26.948,3,3.7,39.13,30,18.182,32,22,30,106,,
2025-04-11,157,CM02,26.852,8.91,27.858,4,3.828,16.667,24.528,32.558,33,25,29,108,,
2025-04-11,121,Janoxx,26.415,12.121,22.732,8,3,39.13,24,21.212,11,11,28,106,,
2025-04-11,368,arpia97,24.138,5.807,31.405,1,4.571,17.647,24.39,27.586,27,16,21,87,,
2025-04-11,334,2skr,23.148,6.053,29.196,2,4.48,25,22.642,23.256,16,14,25,108,,
2025-04-11,170,hubcioskubcio,16.514,2.215,30.973,0,5.667,7.692,18.605,20,19,16,18,109,,
2025-04-12,20,kar72,75.0,26.882,26.739,10,3.567,78.947,78.947,68.182,44,38,90,120,,
2025-04-12,106,cafezinho,52.174,18.951,28.459,7,3.625,58.824,51.429,50,40,30,48,92,,
2025-04-12,112,Legitted,50.833,13.07,29.074,1,4.18,45.455,54.902,48.936,18,16,61,120,,
2025-04-12,144,LiljaKatsuragi,46.667,11.338,28.268,0,4.268,42.105,43.86,52.273,46,41,56,120,,
2025-04-12,105,Zeal_Kido,46.429,13.533,27.609,2,4.038,87.5,37.037,42.857,45,38,52,112,,
2025-04-12,72,ruuka,46.364,15.486,27.928,2,3.706,58.824,36.538,53.659,43,30,51,110,,
2025-04-12,109,Ephemeral,45.745,10.072,29.142,1,4.558,40,51.22,42.105,27,25,43,94,,
2025-04-12,23,Shuuka,42.553,11.018,27.884,1,4.375,53.333,34.146,47.368,45,29,40,94,,
2025-04-12,134,Jakemonkey,40.833,10.172,30.318,1,4.265,59.091,41.176,31.915,20,17,49,120,,
2025-04-12,103,MrWolf,38.182,12.903,26.985,4,3.857,47.059,32.692,41.463,35,24,42,110,,
2025-04-12,219,Python,38.043,12.615,25.9,5,3.914,11.765,42.857,45,28,28,35,92,,
2025-04-12,217,ShelterRin,37.5,8.972,29.778,3,4.452,18.75,44.444,35.714,31,27,42,112,,
2025-04-12,366,AitsukiNakuru,35.106,6.434,30.565,1,5,60,31.707,28.947,32,20,33,94,,
2025-04-12,199,BijouKoseki,33.036,6.895,29.361,1,4.676,37.5,25.926,40.476,27,19,37,112,,
2025-04-12,223,VuhrCulls,31.818,10.633,29.284,3,3.829,47.059,28.846,29.268,26,25,35,110,,
2025-04-12,207,Wolbachia,31.667,7.86,28.323,2,4.395,27.273,15.686,51.064,29,23,38,120,,
2025-04-12,367,PotassiumF,28.723,4.956,30.098,0,5.037,26.667,26.829,31.579,24,21,27,94,,
2025-04-12,344,Naizuri,28.333,7.148,29.44,2,4.441,36.842,19.298,36.364,29,21,34,120,,
2025-04-12,180,psirockin,26.087,7.625,27.534,1,4.125,5.882,31.429,30,32,23,24,92,,
2025-04-12,172,oolli,25.893,4.95,30.071,1,4.828,12.5,29.63,26.19,35,24,29,112,,
2025-04-12,322,KasumiYozora,25.455,5.76,32.647,1,4.643,29.412,28.846,19.512,24,18,28,110,,
2025-04-12,338,ranny,24.167,7.033,27.71,3,4.241,31.818,21.569,23.404,27,19,29,120,,
2025-04-12,40,Casandra,23.913,8.635,28.205,4,3.636,47.059,20,17.5,28,14,22,92,,
2025-04-12,368,arpia97,21.667,5.031,28.177,0,4.5,26.316,28.07,11.364,30,19,26,120,,
2025-04-12,21,PoolNoodle,68.217,23.507,27.716,7,3.773,60.87,67.797,72.34,20,20,88,129,,
2025-04-12,59,neoburnz,63.309,20.263,28.669,5,3.875,55.556,60,72.34,51,48,88,139,,
2025-04-12,144,LiljaKatsuragi,47.009,10.517,30.749,1,4.636,47.619,37.736,58.14,42,38,55,117,,
2025-04-12,179,Floth,45.038,13.035,29.203,2,4.119,62.963,36.842,44.681,27,22,59,131,,
2025-04-12,318,Nephirea,42.748,13.652,28.401,2,3.929,37.037,38.596,51.064,29,27,56,131,,
2025-04-12,205,TBDhater,41.88,9.868,30.282,1,4.571,42.857,35.849,48.837,45,38,49,117,,
2025-04-12,217,ShelterRin,39.316,8.953,31.253,3,4.696,28.571,33.962,51.163,25,22,46,117,,
2025-04-12,219,Python,38.849,11.563,28.778,2,4.111,48.148,29.231,46.809,43,39,54,139,,
2025-04-12,207,Wolbachia,38.76,12.106,26.931,4,4.12,30.435,30.508,53.191,35,32,50,129,,
2025-04-12,319,_Shadow,36.752,8.585,30.581,2,4.651,38.095,35.849,37.209,35,29,43,117,,
2025-04-12,236,Serozero,34.109,9.635,28.43,2,4.227,39.13,38.983,25.532,34,28,44,129,,
2025-04-12,376,qwecocacola,30.935,6.833,29.778,0,4.605,37.037,26.154,34.043,30,26,43,139,,
2025-04-12,200,Nefregar,27.481,10.198,28.059,6,3.778,22.222,33.333,23.404,46,33,36,131,,
2025-04-12,230,BigSmo,22.137,5.905,28.459,2,4.448,25.926,14.035,29.787,35,19,29,131,,
2025-04-12,334,2skr,18.605,5.158,29.342,1,4.458,17.391,15.254,23.404,17,14,24,129,,
2025-04-12,338,ranny,17.266,5.477,29.68,2,4.125,22.222,16.923,14.894,24,13,24,139,,
2025-04-13,80,moosepi,55.294,14.756,29.921,4,4.309,58.333,47.761,61.194,69,57,94,170,,
2025-04-13,140,denero,54.43,14.738,29.977,7,4.314,67.568,48.214,52.308,46,45,86,158,,
2025-04-13,47,Rissa,51.656,16.467,28.511,9,3.962,55.556,46.377,56.364,50,44,78,151,,
2025-04-13,81,Pile,47.682,12.376,30.071,2,4.306,63.333,50,37.705,71,53,72,151,,
2025-04-13,355,SayuriDate,47.647,10.963,29.948,1,4.481,36.111,44.776,56.716,48,39,81,170,,
2025-04-13,179,Floth,47.02,11.28,30.454,0,4.437,33.333,41.667,59.016,34,32,71,151,,
2025-04-13,241,yasashiikumo,44.304,12.624,29.591,7,4.3,51.351,60.714,26.154,50,43,70,158,,
2025-04-13,205,TBDhater,41.772,9.445,30.545,3,4.682,32.432,37.5,50.769,61,53,66,158,,
2025-04-13,374,Pizza420,41.06,9.198,29.967,3,4.613,33.333,39.13,47.273,55,43,62,151,,
2025-04-13,172,oolli,37.748,8.038,30.76,2,4.684,33.333,42.029,34.545,55,47,57,151,,
2025-04-13,175,Kirox,37.647,9.693,30.307,3,4.516,38.889,31.343,43.284,64,49,64,170,,
2025-04-13,319,_Shadow,35.099,6.579,30.848,1,4.925,36.667,31.667,37.705,39,33,53,151,,
2025-04-13,160,Skychael,32.45,9.898,28.001,6,4.163,22.222,30.435,40,30,26,49,151,,
2025-04-13,259,Patoche49,31.176,6.024,29.405,1,4.981,13.889,38.806,32.836,36,36,53,170,,
2025-04-13,322,KasumiYozora,29.747,5.176,32.307,0,5.085,37.838,26.786,27.692,30,24,47,158,,
2025-04-13,174,a_hooman,20.53,5.608,30.024,4,4.548,33.333,10,24.59,37,25,31,151,,
2025-04-14,21,PoolNoodle,80.0,22.935,28.08,6,4.076,84.211,76.471,81.356,38,38,132,165,,
2025-04-14,78,doomchicken,54.225,14.633,28.197,1,4.195,57.143,48.571,61.364,57,48,77,142,,
2025-04-14,307,KaedeDayo,52.027,13.155,29.641,4,4.338,65.517,49.206,48.214,40,38,77,148,,
2025-04-14,144,LiljaKatsuragi,47.887,11.853,29.121,2,4.382,46.429,42.857,56.818,54,46,68,142,,
2025-04-14,217,ShelterRin,46.061,8.943,29.404,2,4.803,42.105,47.059,47.458,52,45,76,165,,
2025-04-14,106,cafezinho,45.255,12.852,27.977,4,4.177,64.516,42.373,36.17,45,38,62,137,,
2025-04-14,109,Ephemeral,43.796,9.852,28.847,0,4.483,38.71,40.678,51.064,42,40,60,137,,
2025-04-14,219,Python,42.568,14.234,27.308,8,3.921,51.724,44.444,35.714,47,47,63,148,,
2025-04-14,374,Pizza420,40.606,9.162,29.145,1,4.522,44.737,32.353,47.458,57,43,67,165,,
2025-04-14,236,Serozero,37.956,11.372,28.373,6,4.135,51.613,33.898,34.043,48,37,52,137,,
2025-04-14,379,CipherKai,37.162,7.178,29.537,0,4.691,37.931,39.683,33.929,57,43,55,148,,
2025-04-14,133,OnlyWorldDaiStar,35.211,7.537,29.539,0,4.64,71.429,24.286,29.545,51,31,50,142,,
2025-04-14,223,VuhrCulls,33.577,8.664,28.153,1,4.304,48.387,25.424,34.043,34,34,46,137,,
2025-04-14,199,BijouKoseki,32.394,8.337,29.051,2,4.413,35.714,32.857,29.545,46,30,46,142,,
2025-04-14,338,ranny,22.297,5.967,28.504,4,4.515,31.034,25.397,14.286,25,19,33,148,,
2025-04-14,174,a_hooman,13.333,2.373,30.114,0,4.864,21.053,8.824,13.559,37,14,22,165,,
2025-04-14,128,theidolmaster,64.463,18.262,29.365,7,4.154,57.692,65.116,67.308,51,49,78,121,,
2025-04-14,88,Emdiel,54.839,18.109,27.88,4,3.647,62.5,51.064,56.667,34,33,51,93,,
2025-04-14,113,Maki04,47.959,15.865,28.995,3,3.553,55,47.826,43.75,35,32,47,98,,
2025-04-14,179,Floth,46.364,12.337,29.984,1,4,40.741,34.211,60,31,29,51,110,,
2025-04-14,23,Shuuka,45.652,15.281,29.039,4,3.643,47.059,47.619,42.424,46,30,42,92,,
2025-04-14,114,Mayottatoki,44.444,15.099,27.757,4,3.6,57.895,38.889,42.857,37,28,40,90,,
2025-04-14,150,Bommie,43.0,9.972,29.542,2,4.442,40,39.474,48.649,43,34,43,100,,
2025-04-14,201,rorf,37.879,12.209,27.575,0,3.72,33.333,43.75,31.818,17,14,25,66,,
2025-04-14,143,mahzrunner,37.0,9.986,29.807,1,4.162,28,31.579,48.649,29,24,37,100,,
2025-04-14,374,Pizza420,37.0,10.229,29.791,2,4.081,48,28.947,37.838,32,24,37,100,,
2025-04-14,105,Zeal_Kido,36.735,13.847,27.703,6,3.417,45,34.783,34.375,21,19,36,98,,
2025-04-14,205,TBDhater,36.559,8.506,30.737,0,4.265,37.5,29.787,46.667,32,28,34,93,,
2025-04-14,123,Konsumenci,36.559,10.845,29.215,2,3.912,50,34.043,33.333,15,12,34,93,,
2025-04-14,319,_Shadow,36.364,6.981,29.608,1,4.841,23.077,27.907,50,32,28,44,121,,
2025-04-14,259,Patoche49,36.364,7.058,31.079,2,4.886,34.615,32.558,40.385,29,29,44,121,,
2025-04-14,254,bakawinen,36.364,7.416,32.354,3,4.795,42.308,30.233,38.462,29,26,44,121,,
2025-04-14,109,Ephemeral,36.364,13.78,28.4,2,3.417,41.667,28.125,45.455,14,13,24,66,,
2025-04-14,133,OnlyWorldDaiStar,34.783,11.172,30.258,3,3.688,64.706,30.952,24.242,30,18,32,92,,
2025-04-14,260,AnotherWish,32.222,10.382,28.29,4,3.793,42.105,36.111,22.857,40,28,29,90,,
2025-04-14,376,qwecocacola,29.0,7.324,29.328,2,4.414,40,36.842,13.514,21,19,29,100,,
2025-04-14,207,Wolbachia,28.571,8.683,27.017,1,3.786,5,23.913,50,18,16,28,98,,
2025-04-14,160,Skychael,28.261,7.896,29.723,2,4.115,23.529,28.571,30.303,21,18,26,92,,
2025-04-14,236,RikaAkiba,28.182,8.266,29.606,4,4.032,33.333,34.211,20,28,22,31,110,,
2025-04-14,200,Nefregar,25.455,5.922,33.777,1,4.357,37.037,23.684,20,32,24,28,110,,
2025-04-14,334,2skr,24.49,6.541,30.215,1,4.125,15,21.739,34.375,19,16,24,98,,
2025-04-14,349,Porte,23.913,8.307,27.751,4,3.864,23.529,14.286,36.364,22,15,22,92,,
2025-04-14,357,chommy,23.333,7.567,25.801,1,3.762,0,25,34.286,15,15,21,90,,
2025-04-14,164,IAmAsianNoob,19.697,3.541,31.858,0,4.923,16.667,25,13.636,8,8,13,66,,
2025-04-14,171,JustaWeirdo,15.152,2.162,30.492,0,5.4,0,18.75,18.182,7,6,10,66,,
2025-04-14,381,Gokozinho,15.054,3.828,32.235,1,4.429,31.25,10.638,13.333,20,11,14,93,,
2025-04-15,31,CarbonatedLove,64.602,24.398,26.874,9,3.493,72,52.941,75.676,38,32,73,113,,
2025-04-15,59,neoburnz,61.314,18.74,28.612,8,3.917,64.286,54.839,68.085,47,45,84,137,,
2025-04-15,140,denero,54.386,12.681,32.02,3,4.484,71.429,58,41.86,35,33,62,114,,
2025-04-15,238,Progenitor,52.632,12.941,31.058,3,4.417,61.905,60,39.535,36,35,60,114,,
2025-04-15,327,Flato,46.61,13.701,29.505,3,4.036,50,42.105,51.22,38,32,55,118,,
2025-04-15,37,HistoriaReiss,46.61,12.681,26.963,1,4.127,30,50.877,48.78,22,18,55,118,,
2025-04-15,109,Ephemeral,45.192,13.394,26.234,3,3.936,35.714,47.458,45.161,34,33,47,104,,
2025-04-15,43,mkby,42.727,12.513,27.591,4,4.021,50,31.111,51.111,29,22,47,110,,
2025-04-15,228,Dry,42.308,14.687,24.096,6,3.682,14.286,52.542,35.484,46,41,44,104,,
2025-04-15,277,Chemist,40.146,10.507,27.661,3,4.218,42.857,46.774,29.787,17,16,55,137,,
2025-04-15,201,rorf,40.0,12.468,28.025,4,3.932,45,35.556,42.222,33,28,44,110,,
2025-04-15,366,AitsukiNakuru,39.091,8.533,29.062,1,4.465,45,40,35.556,36,27,43,110,,
2025-04-15,376,qwecocacola,37.719,8.092,31.228,2,4.744,38.095,42,32.558,30,28,43,114,,
2025-04-15,285,miiarad,36.441,7.731,29.552,0,4.558,30,26.316,53.659,19,17,43,118,,
2025-04-15,207,Wolbachia,34.307,9.26,26.872,4,4.213,10.714,25.806,59.574,27,24,47,137,,
2025-04-15,236,Serozero,29.808,8.151,26.499,2,4.258,50,28.814,22.581,31,26,31,104,,
2025-04-15,367,PotassiumF,26.364,6.625,29.567,2,4.379,15,22.222,35.556,28,25,29,110,,
2025-04-15,368,arpia97,23.894,6.472,31.511,2,4.296,24,23.529,24.324,32,21,27,113,,
2025-04-15,357,chommy,23.729,6.532,26.23,2,4.286,25,15.789,34.146,17,17,28,118,,
2025-04-15,171,JustaWeirdo,22.628,5.296,28.386,1,4.484,35.714,24.194,12.766,28,25,31,137,,
2025-04-15,334,2skr,19.298,4.503,32.589,0,4.591,9.524,6,39.535,18,16,22,114,,
2025-04-15,349,Porte,17.699,3.481,29.109,1,4.75,16,13.725,24.324,20,14,20,113,,
2025-04-15,220,CureWink,53.543,16.124,28.727,5,3.985,45.833,51.724,60,36,36,68,127,,
2025-04-15,318,Nephirea,50.0,15.679,29.987,5,3.86,50,52.5,47.619,25,24,57,114,,
2025-04-15,81,Pile,49.107,14.421,27.352,4,3.927,67.857,42.5,43.182,52,42,55,112,,
2025-04-15,327,Flato,47.748,12.985,28.881,4,4.226,48,43.75,52.632,41,36,53,111,,
2025-04-15,88,Emdiel,47.115,14.74,28.843,4,3.837,34.783,43.182,59.459,42,39,49,104,,
2025-04-15,238,Progenitor,43.243,10.616,27.892,4,4.396,44,43.75,42.105,36,31,48,111,,
2025-04-15,123,Konsumenci,41.228,11.158,27.375,4,4.234,46.875,25,52.381,25,22,47,114,,
2025-04-15,109,Ephemeral,38.889,10.691,29.177,2,4.143,31.818,33.333,53.846,19,18,35,90,,
2025-04-15,121,Janoxx,37.795,17.514,25.331,15,3.146,54.167,34.483,33.333,24,21,48,127,,
2025-04-15,376,qwecocacola,35.135,7.144,28.069,2,4.769,40,25,44.737,30,24,39,111,,
2025-04-15,325,Swapin,33.654,8.613,31.3,3,4.314,43.478,22.727,40.541,22,20,35,104,,
2025-04-15,374,Pizza420,32.692,8.324,29.714,1,4.206,30.435,27.273,40.541,19,15,34,104,,
2025-04-15,90,Kenzou_Tenma,30.357,9.842,25.413,1,3.794,32.143,32.5,27.273,35,25,34,112,,
2025-04-15,168,AmamiyaSora,30.357,8.262,28.526,1,4.059,35.714,20,36.364,28,25,34,112,,
2025-04-15,157,CM02,29.921,5.412,30.094,0,4.974,25,29.31,33.333,32,28,38,127,,
2025-04-15,207,Wolbachia,29.825,6.52,28.023,2,4.647,25,30,33.333,11,11,34,114,,
2025-04-15,159,legrandort,29.134,5.566,32.198,1,4.973,25,29.31,31.111,26,26,37,127,,
2025-04-15,338,ranny,28.829,10.585,25.358,6,3.656,28,20.833,39.474,22,19,32,111,,
2025-04-15,40,Casandra,27.778,6.996,29.085,1,4.44,31.818,28.571,23.077,29,14,25,90,,
2025-04-15,214,Torradinhas,27.778,8.901,27.213,5,4.08,36.364,21.429,30.769,20,17,25,90,,
2025-04-15,349,Porte,27.679,8.454,28.087,3,3.968,21.429,15,43.182,28,23,31,112,,
2025-04-15,344,Naizuri,26.667,5.695,29.984,1,4.667,36.364,19.048,30.769,19,15,24,90,,
2025-04-15,264,KanaKanowata,25.439,8.612,27.935,6,3.897,21.875,22.5,30.952,30,24,29,114,,
2025-04-15,171,JustaWeirdo,21.154,5.591,27.544,1,4.273,21.739,13.636,29.73,18,16,22,104,,
2025-04-16,177,oh95,52.703,16.067,28.75,6,4.051,68.966,43.077,55.556,48,38,78,148,,
2025-04-16,70,MahiruShiina,52.027,14.439,28.19,5,4.221,55.172,38.462,66.667,61,49,77,148,,
2025-04-16,351,kabigon,50.345,14.258,27.988,4,4.178,51.852,46.667,53.448,40,39,73,145,,
2025-04-16,109,Ephemeral,50.0,12.716,29.029,3,4.392,53.125,42.029,59.574,38,37,74,148,,
2025-04-16,66,bamboo,49.324,13.54,29.038,4,4.274,46.875,42.029,61.702,33,33,73,148,,
2025-04-16,23,Shuuka,48.12,17.242,27.582,9,3.812,75,34.483,48.936,68,41,64,133,,
2025-04-16,327,Flato,42.069,11.03,29.058,5,4.443,44.444,41.667,41.379,53,47,61,145,,
2025-04-16,217,ShelterRin,36.09,8.729,29.812,2,4.562,28.571,25.862,53.191,28,28,48,133,,
2025-04-16,144,LiljaKatsuragi,36.09,8.667,29.255,1,4.479,42.857,22.414,48.936,41,31,48,133,,
2025-04-16,168,AmamiyaSora,35.862,7.537,29.532,1,4.75,40.741,30,39.655,44,34,52,145,,
2025-04-16,207,Wolbachia,35.811,11.636,26.542,5,4.075,27.586,30.769,46.296,39,37,53,148,,
2025-04-16,223,VuhrCulls,35.135,7.211,29.915,1,4.769,40.625,31.884,36.17,43,42,52,148,,
2025-04-16,199,BijouKoseki,33.108,7.381,30.182,4,4.857,34.375,28.986,38.298,46,33,49,148,,
2025-04-16,338,ranny,22.069,7.036,27.382,5,4.219,29.63,20,20.69,27,20,32,145,,
2025-04-16,171,JustaWeirdo,19.549,4.601,29.393,2,4.846,10.714,20.69,23.404,23,20,26,133,,
2025-04-16,174,a_hooman,14.865,3.523,31.13,1,4.727,17.241,10.769,18.519,33,18,22,148,,
2025-04-16,59,neoburnz,61.194,18.703,28.308,8,4.049,68,58.621,60.784,49,45,82,134,,
2025-04-16,47,Rissa,48.387,15.052,27.975,4,3.95,44.444,53.659,46.429,40,34,60,124,,
2025-04-16,78,doomchicken,47.518,14.351,29.232,9,4.224,35.294,39.623,62.963,50,42,67,141,,
2025-04-16,202,Wuffles,47.009,12.63,29.714,3,4.2,50,52.273,40.816,28,28,55,117,,
2025-04-16,144,LiljaKatsuragi,46.809,10.661,29.972,2,4.591,41.176,45.283,51.852,49,40,66,141,,
2025-04-16,379,CipherKai,42.537,9.007,30.511,2,4.632,56,32.759,47.059,49,37,57,134,,
2025-04-16,217,ShelterRin,41.135,8.559,29.641,2,4.81,26.471,35.849,55.556,40,38,58,141,,
2025-04-16,236,Serozero,41.026,12.99,27.127,5,3.958,45.833,50,30.612,40,35,48,117,,
2025-04-16,219,Python,35.043,11.562,27.345,7,3.951,33.333,36.364,34.694,26,23,41,117,,
2025-04-16,223,VuhrCulls,32.258,9.727,27.913,3,4.125,33.333,34.146,30.357,35,33,40,124,,
2025-04-16,149,Zozo,31.452,8.69,28.171,2,4.256,25.926,21.951,41.071,29,24,39,124,,
2025-04-16,199,BijouKoseki,26.866,4.551,30.694,1,5.222,12,31.034,29.412,35,28,36,134,,
2025-04-16,367,PotassiumF,25.641,4.695,30.842,1,4.933,16.667,36.364,20.408,30,23,30,117,,
2025-04-16,368,arpia97,25.373,5.612,30.299,2,4.647,28,31.034,17.647,35,22,34,134,,
2025-04-16,338,ranny,24.194,8.491,26.44,6,4.067,25.926,26.829,21.429,25,14,30,124,,
2025-04-16,174,a_hooman,19.858,4.664,30.243,1,4.679,26.471,11.321,24.074,39,26,28,141,,
2025-04-16,88,Emdiel,67.769,20.944,27.339,5,3.793,75,65.574,66.667,55,50,82,121,,
2025-04-16,59,neoburnz,57.576,18.745,28.023,8,3.697,54.167,63.462,53.571,45,42,76,132,,
2025-04-16,128,wideFrogeWorried,53.982,16.989,27.849,3,3.721,47.826,63.415,48.98,32,31,61,113,,
2025-04-16,140,denero,49.038,13.92,29.998,3,3.941,50,52.542,41.935,29,28,51,104,,
2025-04-16,31,CarbonatedLove,47.872,17.411,25.786,5,3.444,58.333,41.86,48.148,42,28,45,94,,
2025-04-16,179,Floth,47.619,15.98,27.868,2,3.5,40,48.077,53.571,31,30,50,105,,
2025-04-16,241,yasashiikumo,45.192,14.313,27.608,2,3.745,57.143,54.237,22.581,33,28,47,104,,
2025-04-16,201,rorf,45.185,14.452,29.576,4,3.82,45,49.091,41.667,44,38,61,135,,
2025-04-16,318,Nephirea,44.915,12.708,28.602,1,4.057,40,44.898,46.939,33,33,53,118,,
2025-04-16,150,Bommie,41.593,11.028,28.644,2,4.106,30.435,43.902,44.898,50,37,47,113,,
2025-04-16,330,_nadeshiko,41.322,8.914,28.054,0,4.46,54.167,40.984,33.333,20,18,50,121,,
2025-04-16,277,Chemist,41.322,9.412,26.992,0,4.38,33.333,40.984,47.222,14,13,50,121,,
2025-04-16,109,Ephemeral,40.426,12.001,28.8,1,3.763,33.333,39.535,48.148,28,23,38,94,,
2025-04-16,143,mahzrunner,40.0,12.924,29.592,5,3.778,40,40,40,40,36,54,135,,
2025-04-16,286,Lakumix,37.5,11.321,28.227,4,3.923,42.857,35.593,38.71,27,25,39,104,,
2025-04-16,205,TBDhater,36.441,9.237,29.741,1,4.279,25,34.694,42.857,39,31,43,118,,
2025-04-16,325,Swapin,35.238,11.817,28.572,2,3.514,28,34.615,42.857,30,26,37,105,,
2025-04-16,172,oolli,32.593,10.029,28.92,3,3.955,25,30.909,36.667,45,37,44,135,,
2025-04-16,366,AitsukiNakuru,32.576,7.206,27.814,1,4.395,29.167,32.692,33.929,48,31,43,132,,
2025-04-16,236,Serozero,32.381,12.713,24.733,7,3.324,36,19.231,53.571,27,25,34,105,,
2025-04-16,376,qwecocacola,30.973,7.217,29.771,0,4.371,43.478,31.707,24.49,20,19,35,113,,
2025-04-16,285,miiarad,30.508,7.129,28.767,3,4.556,35,20.408,38.776,22,20,36,118,,
2025-04-16,344,Naizuri,30.303,7.071,29.06,2,4.425,33.333,32.692,26.786,36,28,40,132,,
2025-04-16,160,Skychael,27.619,9.682,26.451,3,3.483,36,19.231,35.714,21,18,29,105,,
2025-04-16,357,chommy,25.424,8.337,27.024,4,4.033,30,20.408,28.571,19,19,30,118,,
2025-04-16,367,PotassiumF,24.444,7.337,29.797,2,3.97,30,23.636,23.333,40,30,33,135,,
2025-04-16,180,psirockin,21.97,8.913,25.588,6,3.414,16.667,19.231,26.786,32,24,29,132,,
2025-04-16,334,2skr,19.231,5.744,28.65,1,3.95,14.286,16.949,25.806,15,13,20,104,,
2025-04-16,368,arpia97,18.584,5.686,30.037,3,4,21.739,12.195,22.449,34,13,21,113,,
2025-04-16,171,JustaWeirdo,18.182,3.955,27.766,1,4.818,16.667,13.115,27.778,13,11,22,121,,
2025-04-16,372,jamalamadingdong,15.957,4.789,28.033,1,3.8,8.333,16.279,22.222,17,14,15,94,,
2025-04-16,383,molneya,14.894,3.579,28.299,0,4.143,16.667,18.605,7.407,16,13,14,94,,
2025-04-17,31,CarbonatedLove,63.333,22.233,26.655,6,3.763,48,68.966,64.865,47,39,76,120,,
2025-04-17,59,neoburnz,63.208,17.226,28.094,4,4.254,72,56.818,64.865,36,33,67,106,,
2025-04-17,30,Revel,54.63,18.954,26.684,8,4,54.545,48.98,60.417,43,42,59,108,,
2025-04-17,179,Floth,52.128,16.861,29.255,5,4.041,53.846,42.857,61.538,25,24,49,94,,
2025-04-17,318,Nephirea,51.2,13.404,28.536,3,4.391,52.174,55.769,46,28,27,64,125,,
2025-04-17,109,Ephemeral,48.936,13.258,27.954,1,4.304,46.154,35.714,64.103,27,22,46,94,,
2025-04-17,140,denero,48.8,12.933,28.43,2,4.344,56.522,50,44,36,32,61,125,,
2025-04-17,88,Emdiel,48.544,14.879,27.01,6,4.28,54.545,51.064,44.444,43,35,50,103,,
2025-04-17,113,Maki04,43.519,11.24,28.335,3,4.511,54.545,44.898,39.583,37,28,47,108,,
2025-04-17,325,Swapin,40.566,8.205,30.193,1,4.791,52,36.364,37.838,35,32,43,106,,
2025-04-17,205,TBDhater,39.806,10.158,30.267,1,4.488,36.364,27.66,53.333,42,35,41,103,,
2025-04-17,223,VuhrCulls,38.679,9.508,28.374,3,4.561,32,40.909,40.541,33,32,41,106,,
2025-04-17,150,Bommie,38.333,7.262,30.43,0,4.978,28,41.379,40.541,44,36,46,120,,
2025-04-17,133,OnlyWorldDaiStar,37.864,8.934,29.377,1,4.718,45.455,34.043,40,41,24,39,103,,
2025-04-17,172,oolli,36.0,9.722,27.333,4,4.511,26.087,38.462,38,42,35,45,125,,
2025-04-17,241,yasashiikumo,34.259,6.529,28.771,0,5.027,27.273,40.816,29.167,24,19,37,108,,
2025-04-17,236,Serozero,33.019,9.801,27.215,4,4.257,28,36.364,32.432,28,24,35,106,,
2025-04-17,344,Naizuri,32.5,7.106,28.347,0,4.641,36,31.034,32.432,30,26,39,120,,
2025-04-17,328,tskr,31.915,7.37,30.467,1,4.7,30.769,30.952,33.333,29,19,30,94,,
2025-04-17,349,Porte,30.851,8.449,27.599,4,4.552,38.462,28.571,30.769,22,18,29,94,,
2025-04-17,335,xeyz,27.184,5.863,30.881,2,5.036,45.455,34.043,15.556,66,26,28,103,,
2025-04-17,180,psirockin,25.6,7.414,27.282,4,4.469,26.087,19.231,32,37,24,32,125,,
