player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR,,
Renzou,60.825,10.578,23.949,3,3.966,58.333,50.98,76.471,39,38,59,97,1,36.21%,,47
Emdiel,58.929,13.654,23.775,6,3.652,56,56.818,62.791,52,47,66,112,5,31.67%,,88
watashiii,52.991,11.882,23.095,4,3.79,47.059,53.448,54.762,33,29,62,117,4,39.29%,,129
cafezinho,52.577,8.394,24.17,2,4.098,58.333,50.98,52.941,48,40,51,97,8,22.45%,,106
yahallonyanpasu,51.042,20.274,20.77,12,2.837,80.952,48.837,34.375,20,17,49,96,3,42.11%,,16
GabrielaRobin,51.02,10.47,24.228,3,3.84,58.824,48.837,50,18,15,50,98,3,43.75%,,83
isabella,49.057,11.616,24.784,2,3.712,93.333,39.583,44.186,17,14,52,106,3,42.70%,,55
getmeoutfast,47.475,8.358,24.704,1,4.021,41.667,42,56.757,34,27,47,99,7,30.77%,,45
Maki04,43.802,7.824,24.561,1,4.17,50,47.059,35.714,39,35,53,121,4,21.95%,,113
RaidenMei,43.396,10.616,24.88,3,3.652,53.333,39.583,44.186,26,21,46,106,5,31.25%,,275
Jessi,42.708,10.55,23.273,4,3.683,42.857,43.478,41.667,23,23,41,96,0,24.66%,,226
Zeal_Kido,41.414,10.632,22.956,2,3.659,58.333,34,45.946,27,24,41,99,3,23.61%,,105
rorf,40.625,9.724,23.342,2,3.795,57.143,36.957,38.889,29,28,39,96,1,16.42%,,201
LaggyGlassySky,39.669,8.864,24.32,3,3.958,17.857,50.98,40.476,40,36,48,121,4,14.81%,,265
zental,39.216,11.422,23.484,6,3.325,41.176,31.25,48.649,28,28,40,102,0,16.22%,,156
Pile,39.216,8.826,25.108,2,3.7,70.588,33.333,32.432,39,28,40,102,11,19.05%,,81
Jakemonkey,37.5,5.438,26.143,2,4.262,28,31.818,48.837,27,24,42,112,3,21.18%,,134
BigSmo,36.792,7.182,27.09,3,4.051,33.333,25,51.163,42,30,39,106,12,14.06%,,230
mahzrunner,35.897,7.978,24.843,3,3.857,35.294,34.483,38.095,29,26,42,117,3,18.18%,,143
Janoxx,34.711,10.23,22.737,8,3.595,53.571,31.373,26.19,22,21,42,121,1,21.21%,,121
Konsumenci,34.694,7.498,24.268,4,3.912,52.941,32.558,28.947,19,18,34,98,1,20.25%,,123
Sheru,33.333,9.034,22.942,3,3.562,21.429,36.957,33.333,31,24,32,96,7,12.31%,,145
MoltenAshes,32.653,4.526,27.047,1,4.312,41.176,32.558,28.947,25,23,32,98,2,12.33%,,102
Progenitor,32.479,4.074,24.373,3,4.5,35.294,39.655,21.429,24,22,38,117,2,17.20%,,238
Bommie,31.25,6,25.576,0,4.167,14.286,39.535,31.25,30,21,30,96,9,13.64%,,150
VuhrCulls,31.25,6.62,27.184,5,4.067,19.048,34.884,34.375,30,27,30,96,3,4.55%,,223
legrandort,30.303,3.41,24.738,2,4.467,25,22,43.243,16,16,30,99,0,16.87%,,159
kyrno,29.897,3.48,25.017,3,4.345,16.667,31.373,32.353,24,20,29,97,4,12.33%,,278
IAmAsianNoob,29.752,3.61,25.936,0,4.639,10.714,39.216,30.952,22,20,36,121,2,16.16%,,164
comete,29.167,7.034,25.055,3,3.786,42.857,23.256,28.125,27,17,28,96,10,15.94%,,98
Skychael,25.893,5.32,23.441,1,3.966,16,27.273,30.233,28,23,29,112,5,7.14%,,160
OnlyWorldDaiStar,25.253,4.68,26.774,1,3.92,66.667,26,10.811,27,14,25,99,13,15.28%,,133
Dounutbeater,24.742,3.002,22.822,0,4.208,33.333,27.451,17.647,24,19,24,97,5,6.85%,,279
icefeed2,23.585,3.872,27.866,0,4.24,26.667,22.917,23.256,24,20,25,106,4,6.10%,,269
Serozero,22.549,4.802,23.265,1,3.783,23.529,27.083,16.216,25,21,23,102,4,2.60%,,236
KatyushaS,21.429,5.378,23.144,0,3.583,24,11.364,30.233,30,24,24,112,6,0.00%,,207
KanaKanowata,20.513,5.148,22.159,2,3.708,35.294,20.69,14.286,26,20,24,117,6,4.40%,,264
psirockin,15.625,4.138,25.508,0,3.933,14.286,10.87,22.222,16,14,15,96,2,1.25%,,180
madcuzbad,15.306,1.622,25.538,0,4.8,23.529,13.953,13.158,18,9,15,98,9,7.50%,,280
JustaWeirdo,11.765,1.752,26.206,0,4.333,11.765,8.333,16.216,16,9,12,102,7,3.49%,,171
,,,,,,,,,,,,,,,,
2024-05-29,,,,,,,,,,,,,,,,#N/A
Emdiel,55.556,14.334,22.858,7,3.686,50,57.407,56.522,47,42,70,126,5,35.44%,,88
Beokros,54.348,15.75,22.38,3,3.42,52.174,56.41,53.333,35,33,50,92,2,29.82%,,87
Tsui,54.31,14.604,22.684,6,3.54,86.957,47.917,44.444,24,19,63,116,5,47.83%,,33
GabrielaRobin,54.098,11.934,22.831,4,3.803,66.667,52.83,48.889,25,19,66,122,6,48.45%,,83
rkgz,53.684,13.116,24.831,1,3.627,52.174,46.154,63.636,18,18,51,95,0,42.86%,,229
Aryssiel,47.525,14.624,24.917,8,3.625,37.5,46.154,52.174,35,34,48,101,1,21.21%,,86
isabella,39.326,12.112,21.532,3,3.343,81.25,34.615,27.66,13,9,35,89,4,34.21%,,55
Ephemeral,38.525,6.77,24.702,0,4.106,50,37.736,33.333,30,30,47,122,0,18.48%,,109
Janoxx,36.957,11.26,21.431,2,3.412,52.174,25.641,40,21,21,34,92,0,18.31%,,121
RaidenMei,36.449,10.206,22.685,3,3.462,56.522,36.957,23.684,25,18,39,107,7,25.61%,,275
cafezinho,35.955,9.91,23.53,1,3.5,43.75,38.462,31.915,33,23,32,89,10,16.07%,,106
Konsumenci,35.644,9.98,22.494,4,3.833,37.5,28.205,41.304,23,21,36,101,2,19.23%,,123
Bommie,34.921,6.166,26.368,1,4.273,26.923,27.778,47.826,40,35,44,126,5,10.47%,,150
OnlyWorldDaiStar,34.737,7,26.57,0,3.939,56.522,33.333,21.212,37,24,33,95,13,15.52%,,133
Jessi,33.696,10.956,22.59,4,3.161,34.783,23.077,46.667,14,14,31,92,0,21.79%,,226
LaggyGlassySky,32.673,7.97,25.182,2,4.152,12.5,30.769,41.304,32,29,33,101,3,5.80%,,265
BigSmo,31.897,6.818,24.931,2,3.892,21.739,27.083,42.222,36,27,37,116,9,12.50%,,230
mahzrunner,30.526,6.852,24.282,1,3.759,17.391,23.077,48.485,22,20,29,95,2,12.33%,,143
Atsui_,30.172,5.794,24.895,2,4.143,34.783,16.667,42.222,19,16,35,116,3,19.59%,,1
Sheru,29.508,5.164,23.512,0,4.194,33.333,24.528,33.333,25,24,36,122,1,12.37%,,145
Progenitor,27.103,5.758,25.174,0,3.862,34.783,36.957,10.526,22,18,29,107,4,12.94%,,238
zental,27.103,6.738,23.824,2,3.724,30.435,30.435,21.053,20,20,29,107,0,10.34%,,156
thjalago,26.966,9.674,21.055,4,3,0,7.692,46.809,18,17,24,89,1,9.86%,,147
Dounutbeater,25.263,9.284,20.565,4,3,30.435,23.077,24.242,23,23,24,95,0,1.39%,,279
Skychael,25.234,7.13,23.243,4,3.444,30.435,23.913,23.684,25,22,27,107,3,6.10%,,160
Chemist,24.752,5.544,24.997,3,4.28,18.75,20.513,30.435,11,9,25,101,2,17.78%,,277
Serozero,23.81,6.888,23.226,4,3.633,23.077,24.074,23.913,36,24,30,126,12,6.67%,,236
KatyushaS,21.311,5.05,22.901,2,3.654,33.333,16.981,20,30,24,26,122,6,2.17%,,207
psirockin,19.565,4.26,25.623,1,4.111,17.391,23.077,16.667,19,15,18,92,4,4.11%,,180
IAmAsianNoob,19.048,1.278,27.093,1,5.042,11.538,14.815,28.261,14,12,24,126,2,10.71%,,164
legrandort,18.103,1.992,25.731,1,4.619,13.043,16.667,22.222,19,18,21,116,1,3.09%,,159
,,,,,,,,,,,,,,,,
2024-05-31,,,,,,,,,,,,,,,,#N/A
PoolNoodle,63.158,24.708,20.942,6,3.1,36.364,59.091,75,18,17,60,95,1,55.84%,,21
Thaleko,52.74,15.462,22.005,6,3.623,52.941,49.18,55.882,47,40,77,146,7,37.37%,,52
neoburnz,43.22,12.364,23.035,3,3.667,61.111,36.538,43.75,28,25,51,118,3,28.89%,,59
Beokros,38.983,13.192,21.799,7,3.413,38.889,42.308,35.417,37,34,46,118,3,14.81%,,87
JuliAless64,38.739,10.72,22.765,3,3.651,50,38.636,36.364,47,33,43,111,14,15.63%,,79
zental,31.461,11.996,21.96,5,3.107,20,32.558,33.333,17,17,28,89,0,15.28%,,156
Sheru,30.526,8.15,21.272,2,3.759,36.364,29.545,30,24,21,29,95,3,11.27%,,145
Sjoe,30.337,12.82,19.643,7,2.852,50,30.233,25,20,16,27,89,4,15.94%,,37
MageFlameFreeze,30.137,6.642,24.009,2,3.955,29.412,24.59,35.294,28,24,44,146,4,16.95%,,151
mahzrunner,28.814,8.84,22.907,1,3.676,33.333,17.308,39.583,25,21,34,118,4,13.98%,,143
Floth,26.316,8.064,21.49,1,3.68,9.091,18.182,40,12,11,25,95,1,16.87%,,179
Aryssiel,23.596,9.706,21.056,2,2.905,20,20.93,27.778,17,16,21,89,1,6.94%,,86
CM02,20.548,4.912,23.482,1,4.1,35.294,18.033,19.118,30,26,30,146,4,3.45%,,157
thjalago,16.854,8.058,21.18,5,2.733,20,6.977,27.778,14,11,15,89,3,5.33%,,147
legrandort,14.737,3.774,22.067,1,3.857,9.091,9.091,22.5,7,6,14,95,1,9.09%,,159
,,,,,,,,,,,,,,,,
2024-06-02,,,,,,,,,,,,,,,,#N/A
FORTNAYT,71.552,18.754,23.705,5,3.687,88,83.673,47.619,36,35,83,116,1,60.00%,,28
yahallonyanpasu,61.429,21.254,20.539,11,3.14,72.222,58.209,61.818,32,29,86,140,3,52.78%,,16
vsai,60.156,16.588,22.613,6,3.636,52.632,66.667,55.769,45,35,77,128,10,50.60%,,62
Python,47.414,12.76,22.537,4,3.727,40,46.939,52.381,43,40,55,116,3,20.55%,,219
Shuuka,47.287,11.59,23.987,2,3.918,52,53.061,40,56,38,61,129,18,31.51%,,23
Fuj,42.636,8.172,23.5,0,4.2,44,51.02,34.545,39,34,55,129,5,23.33%,,130
RaidenMei,42.636,10.084,23.916,3,4,40,48.98,38.182,23,22,55,129,1,31.13%,,275
Floth,42.424,10.818,25.534,2,3.929,35.484,30.769,59.184,31,31,56,132,0,24.75%,,179
Bommie,39.062,6.424,24.705,0,4.24,26.316,42.105,40.385,43,38,50,128,5,14.12%,,150
Ephemeral,39.062,7.768,24.033,2,4.08,26.316,28.07,55.769,35,35,50,128,0,16.13%,,109
isabella,36.364,9.176,24.42,4,3.917,61.29,36.538,20.408,19,13,48,132,6,30.97%,,55
Wolbachia,34.109,7.36,23.603,1,4.114,48,28.571,32.727,36,28,44,129,8,17.20%,,207
Progenitor,31.818,5.834,26.416,1,4.405,29.032,36.538,28.571,35,31,42,132,4,11.34%,,238
Sheru,31.034,4.704,22.88,1,4.472,20,28.571,40.476,30,23,36,116,7,15.12%,,145
Konsumenci,28.421,5.744,21.819,3,4.333,36.842,18.605,36.364,17,17,27,95,0,12.82%,,123
MoltenAshes,28.421,5.352,25.803,1,4.519,31.579,20.93,36.364,13,12,27,95,1,18.29%,,102
Kenzou_Tenma,27.143,7.476,22.453,4,3.553,50,25.373,21.818,33,20,38,140,13,16.82%,,90
kyrno,24.242,3.964,26.373,2,4.594,41.935,19.231,18.367,27,18,32,132,9,13.33%,,278
Janoxx,21.429,6.996,20.408,1,3.267,44.444,19.403,16.364,25,24,30,140,1,5.22%,,121
psirockin,19.828,2.772,26.475,1,4.783,12,24.49,19.048,32,20,23,116,12,3.57%,,180
CM02,18.947,2.36,26.169,0,4.944,15.789,16.279,24.242,13,13,18,95,0,6.10%,,157
IAmAsianNoob,17.857,2.938,25.43,1,4,11.111,25.373,10.909,12,12,25,140,0,10.16%,,164
hubcioskubcio,15.625,2.044,26.762,2,4.65,10.526,14.035,19.231,21,17,20,128,4,2.80%,,170
,,,,,,,,,,,,,,,,
2024-06-02,,,,,,,,,,,,,,,,#N/A
EruisKawaii,58.824,12.686,26.991,1,3.814,61.538,58.333,57.778,28,27,70,119,1,47.25%,,68
neoburnz,58.268,10.96,28.33,6,4.068,45,57.692,63.636,39,36,74,127,3,43.18%,,59
Emdiel,52.427,12.64,26.336,3,3.944,81.818,51.02,46.512,37,33,54,103,4,31.82%,,88
GabrielaRobin,48.81,13.438,24.206,5,3.61,50,51.282,45.946,23,20,41,84,3,34.43%,,83
mahzrunner,47.748,15.596,26.661,9,3.34,50,37.778,56.25,45,40,53,111,5,19.70%,,143
RaidenMei,44.882,7.852,29.205,3,4.228,70,34.615,45.455,36,31,57,127,5,28.57%,,275
JuliAless64,42.857,10.358,27.21,5,3.686,75,47.059,28.846,49,39,51,119,10,17.14%,,79
Wuffles,41.905,6.86,29.066,3,4.318,68.75,47.826,25.581,31,26,44,105,5,24.32%,,202
Bommie,41.905,6.068,29.453,1,4.523,37.5,34.783,51.163,48,40,44,105,8,7.02%,,150
Fumiii,39.806,9.01,28.957,3,4.171,45.455,38.776,39.535,37,33,41,103,4,12.12%,,119
Floth,39.048,9.036,27.222,3,4.098,25,41.304,41.86,24,22,41,105,2,23.46%,,179
Python,37.864,8.874,24.447,5,4.179,27.273,34.694,44.186,32,31,39,103,1,11.27%,,219
Progenitor,37.815,6.168,28.17,0,4.244,50,43.75,24.444,28,26,45,119,2,20.88%,,238
zental,36.975,7.332,27.549,3,3.932,62.5,27.451,38.462,29,29,44,119,0,16.67%,,156
comete,36.538,8.124,28.853,3,3.763,66.667,33.333,19.512,34,19,38,104,15,27.14%,,98
Alkios,36.036,7.362,27.333,0,4.125,50,33.333,33.333,17,15,40,111,2,26.60%,,84
doomchicken,34.615,10.92,25.711,4,3.25,33.333,38.889,31.707,24,20,36,104,4,20.00%,,78
Janoxx,33.613,8.67,23.913,6,3.7,42.308,29.167,33.333,17,17,40,119,0,22.55%,,121
Konsumenci,32.692,9.722,23.527,8,3.412,44.444,41.667,17.073,20,16,34,104,4,21.43%,,123
SaikiChan,30.952,8.244,26.951,4,3.808,37.5,25.641,35.135,13,13,26,84,0,18.31%,,115
BigSmo,30.252,6.518,27.876,3,3.806,62.5,15.686,34.615,37,26,36,119,11,12.20%,,230
IAmAsianNoob,28.346,2.618,30.833,0,4.75,25,25,32.727,28,24,36,127,4,12.12%,,164
Sheru,27.928,8.796,24.664,4,3.548,33.333,24.444,29.167,26,24,31,111,2,8.24%,,145
Chemist,27.027,5.054,26.839,1,4.267,22.222,26.667,29.167,15,15,30,111,0,15.63%,,277
psirockin,25.197,3.108,28.754,2,4.594,10,19.231,36.364,31,25,32,127,6,7.29%,,180
Kirox,25,5.794,27.44,2,3.769,48.148,11.111,21.951,26,22,26,104,4,5.13%,,175
KanaKanowata,24.762,5.276,27.254,2,4.308,18.75,15.217,37.209,29,22,26,105,7,5.26%,,264
Dounutbeater,24.37,6.11,24.249,1,3.69,30.769,20.833,24.444,26,24,29,119,2,5.38%,,279
kyrno,23.529,3.376,29.117,1,4.393,50,23.529,15.385,28,21,28,119,7,7.69%,,278
Serozero,21.429,6.348,23.235,5,3.5,25,17.949,24.324,20,11,18,84,9,10.94%,,236
Wolbachia,19.048,6.678,22.222,4,3.312,0,15.385,27.027,15,12,16,84,3,5.80%,,207
JustaWeirdo,17.476,4.168,25.672,2,4.5,18.182,6.122,30.233,19,14,18,103,5,4.76%,,171
,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,#N/A
peeku,54.286,13.876,24.074,7,3.439,69.565,56.098,43.902,32,25,57,105,7,43.84%,,129
RaidenMei,46.316,13.444,24.691,3,3.159,55.556,47.5,40.541,29,25,44,95,4,28.79%,,275
PulseVorteX,44.898,8.667,26.49,2,4.023,68.182,35,41.667,34,24,44,98,10,31.25%,,61
zental,41.837,8.035,25.34,2,4.098,45.455,40,41.667,29,28,41,98,1,18.84%,,156
Zeal_Kido,40.449,9.822,24.276,4,3.667,36.842,38.889,44.118,26,22,36,89,4,22.22%,,105
Sheru,38.947,12.465,22.171,4,2.946,22.222,42.5,43.243,35,28,37,95,7,15.00%,,145
Ephemeral,36.145,10.159,25.372,4,3.133,25,35.135,43.333,19,18,30,83,1,18.75%,,109
LelPop,35.714,6.327,26.002,2,4.2,50,30,33.333,29,24,35,98,5,15.94%,,124
mahzrunner,34.94,10.234,26.288,3,3.069,37.5,32.432,36.667,16,12,29,83,4,25.37%,,143
SaikiChan,34.524,9.669,23.216,4,3.31,38.889,26.316,42.857,14,13,29,84,1,22.86%,,115
Progenitor,33.708,6.966,25.708,3,4.067,31.579,38.889,29.412,24,23,30,89,1,10.77%,,238
Konsumenci,33.708,8.708,23.271,6,3.833,21.053,33.333,41.176,17,17,30,89,0,18.06%,,123
BigSmo,31.429,7.44,25.587,6,3.606,30.435,21.951,41.463,31,20,33,105,11,17.57%,,230
MoltenAshes,30.526,6.461,26.841,3,3.621,16.667,37.5,29.73,19,17,29,95,2,15.79%,,102
Kenzou_Tenma,27.381,8.931,23.345,3,3.087,33.333,26.316,25,27,16,23,84,11,12.28%,,90
Skychael,25.714,4.074,25.134,1,4.185,13.043,24.39,34.146,25,23,27,105,2,5.00%,,160
legrandort,24.49,3.543,28.405,2,4.458,27.273,30,16.667,15,15,24,98,0,10.84%,,159
Janoxx,24.096,8.142,22.113,6,2.9,18.75,18.919,33.333,10,10,20,83,0,13.70%,,121
Serozero,22.619,5.683,25.861,1,3.474,27.778,21.053,21.429,19,14,19,84,5,7.69%,,236
KanaKanowata,21.429,3.543,24.759,2,4.111,27.778,18.421,21.429,19,15,18,84,4,4.62%,,264
JustaWeirdo,18.095,2.185,25.585,1,4.579,13.043,19.512,19.512,18,15,19,105,3,4.60%,,171
Wolbachia,17.978,4.458,25.499,4,3.938,15.789,16.667,20.588,19,15,16,89,4,1.43%,,207
Dounutbeater,17.895,6.2,23.878,3,2.765,38.889,17.5,8.108,19,17,17,95,2,0.00%,,279
psirockin,14.458,5.08,21.284,3,2.917,12.5,13.514,16.667,14,9,12,83,5,4.35%,,180
,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,#N/A
neoburnz,68.919,14.499,24.608,7,3.853,75,63.934,71.186,54,51,102,148,3,54.26%,,59
remake,61.972,15.646,23.942,4,3.716,74.286,57.143,58.824,44,33,88,142,11,56.12%,,22
Diukes,53.676,12.582,23.533,5,3.767,66.667,70.833,34.426,65,44,73,136,21,40.85%,,38
GabrielaRobin,53.571,15.648,22.94,7,3.35,63.636,53.333,48.889,26,24,60,112,2,41.86%,,83
Beokros,44.853,6.494,25.555,2,4.279,51.852,47.917,39.344,35,29,61,136,6,31.68%,,87
Mayottatoki,41.176,6.596,26.353,1,4.214,48.148,37.5,40.984,45,33,56,136,12,25.27%,,114
mahzrunner,40.179,11.151,24.771,5,3.467,36.364,33.333,48.889,30,28,45,112,2,20.73%,,143
RaidenMei,35.915,6.608,25.216,5,4.157,54.286,26.786,33.333,29,27,51,142,2,21.24%,,275
Kirox,35.135,6.341,25.567,3,4.135,17.857,34.426,44.068,51,42,52,148,9,10.31%,,175
OnlyWorldDaiStar,33.784,4.336,26.848,1,4.46,75,26.23,22.034,57,36,50,148,21,15.38%,,133
wideFrogeWorried,32.143,6.654,24.592,0,3.806,13.636,31.111,42.222,25,21,36,112,4,17.24%,,128
CM02,27.703,3.077,26.385,0,4.683,32.143,19.672,33.898,39,34,41,148,5,6.42%,,157
Nefregar,23.239,4.082,26.765,4,4.394,22.857,21.429,25.49,36,28,33,142,8,4.72%,,200
Aranha,21.429,5.237,24.833,1,3.583,36.364,15.556,20,27,19,24,112,8,5.88%,,245
JustaWeirdo,18.382,3.907,23.08,1,4.04,7.407,20.833,21.311,26,21,25,136,5,3.64%,,171
,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,#N/A
neoburnz,55.263,12.013,24.275,5,4.302,56,50,60.976,31,29,63,114,2,40.96%,,59
Rissa,51.333,14.11,22.627,6,3.792,57.692,47.619,52.459,45,41,77,150,4,34.29%,,47
GabrielaRobin,47.368,12.45,22.138,5,3.741,55,44,47.727,19,16,54,114,3,40.00%,,83
mkby,44.667,12.284,23.049,4,3.851,57.692,31.746,52.459,41,36,67,150,5,28.44%,,43
Himemiya,42.982,8.3,24.587,4,4.551,32,43.75,48.78,18,16,49,114,2,34.38%,,63
Mami,42.857,11.989,23.043,6,3.685,51.852,35.294,45.833,28,23,54,126,5,31.63%,,274
Sjoe,40.351,11.431,20.689,6,3.696,30,48,36.364,19,15,46,114,4,32.63%,,37
Floth,37.719,10.12,24.937,3,3.837,45,34,38.636,28,24,43,114,4,22.09%,,179
comete,37.719,7.572,24.232,1,4.512,56,35.417,29.268,51,31,43,114,20,19.05%,,98
Lika,33.333,9.42,20.276,6,3.667,22.222,33.333,39.583,20,20,42,126,0,20.75%,,58
mahzrunner,33.333,4.732,26.115,0,5,28,27.083,43.902,30,23,38,114,7,17.86%,,143
wideFrogeWorried,31.333,7.304,24,2,4.128,19.231,34.921,32.787,32,30,47,150,2,14.41%,,128
Kirox,26.984,8.366,24.868,4,3.618,22.222,29.412,27.083,40,28,34,126,12,6.98%,,175
MageFlameFreeze,26.19,6.39,25.491,1,3.818,25.926,25.49,27.083,21,20,33,126,1,12.38%,,151
Skychael,26,4.703,22.29,1,4.256,34.615,28.571,19.672,28,23,39,150,5,13.11%,,160
Aranha,16.667,5.024,23.449,2,3.632,20,20,11.364,25,16,19,114,9,3.37%,,245
,,,,,,,,,,,,,,,,
2024-06-08,,,,,,,,,,,,,,,,#N/A
FORTNAYT,67.626,16.198,25.999,6,3.745,88,78.689,45.283,44,38,94,139,6,58.95%,,28
neoburnz,64.964,13.868,27.189,3,4.213,61.538,61.017,71.154,58,55,89,137,3,43.04%,,59
Thaleko,63.91,14.116,26.091,5,4,68.421,65.455,61.017,47,44,85,133,3,47.67%,,52
yahallonyanpasu,59.821,18.7,22.452,8,3.522,83.333,60.417,50,36,33,67,112,3,44.74%,,16
watashiii,56.667,12.591,26.883,4,4.029,64.286,59.184,48.837,34,31,68,120,3,43.02%,,129
GabrielaRobin,56.452,10.375,26.143,3,4.171,68.966,57.692,46.512,31,30,70,124,1,43.01%,,83
Rissa,55.906,11.367,26.532,3,4.113,64,53.846,54,54,49,71,127,5,30.14%,,47
Sjoe,50.98,11.293,22.926,4,3.865,50,50,52.632,33,25,52,102,8,39.13%,,37
ShiinaMahiru,49.138,9.995,27.292,2,4.211,41.935,53.488,50,22,19,57,116,3,40.43%,,82
doomchicken,46.763,10.44,25.659,4,3.892,44,50.82,43.396,42,40,65,139,2,25.77%,,78
wideFrogeWorried,44.167,7.667,28.29,2,4.302,60.714,42.857,34.884,27,27,53,120,0,27.96%,,128
SaikiChan,43.966,9.414,25.647,4,4.216,48.387,37.209,47.619,18,18,51,116,0,33.67%,,115
DKing20,43.103,9.543,27.637,1,4,56,31.373,50,29,27,50,116,2,26.44%,,67
cafezinho,42.52,6.066,28.772,3,4.444,56,46.154,32,61,40,54,127,21,21.21%,,106
Bommie,41.129,7.661,28.044,2,4.235,27.586,38.462,53.488,47,41,51,124,6,12.99%,,150
comete,40.876,7.262,27.786,3,4.571,50,38.983,38.462,57,39,56,137,18,21.25%,,98
Jessi,40,9.599,26.692,6,4.104,42.857,34.694,44.186,30,29,48,120,1,21.11%,,226
Tapumomo_,39.098,6.186,26.853,4,4.462,31.579,38.182,42.373,38,32,52,133,6,21.05%,,146
Wuffles,38.346,6.468,29.395,1,4.49,52.632,38.182,33.898,26,22,51,133,4,27.10%,,202
Ephemeral,37.956,5.678,28.802,1,4.673,34.615,32.203,46.154,34,32,52,137,2,19.42%,,109
Maki04,36.607,7.947,27.118,0,4.122,55.556,37.5,28.261,30,21,41,112,9,24.39%,,113
Sheru,36.275,8.727,23.702,2,3.865,36.364,30.952,42.105,28,28,37,102,0,12.16%,,145
Konsumenci,36.207,8.963,24.82,4,3.905,44,33.333,35,28,22,42,116,6,22.73%,,123
Floth,36.207,8.512,27.405,4,3.857,28,35.294,42.5,23,21,42,116,2,22.58%,,179
MrWolf,34.677,8.264,24.17,2,4.07,34.483,30.769,39.535,41,29,43,124,12,16.87%,,103
Mayottatoki,33.929,4.541,27.625,0,4.605,33.333,39.583,28.261,38,23,38,112,15,20.27%,,114
Progenitor,33.858,5.831,27.751,2,4.372,36,42.308,24,32,29,43,127,3,14.74%,,238
Serozero,32.374,5.812,24.386,3,4.067,44,31.148,28.302,42,34,45,139,8,11.34%,,236
Python,32.353,8.287,23.267,3,3.758,36.364,33.333,28.947,29,26,33,102,3,9.59%,,219
IAmAsianNoob,31.034,4.385,28.549,1,4.75,16.129,32.558,40.476,23,22,36,116,1,15.05%,,164
kyrno,30.075,5.399,28.441,1,4.5,52.632,29.091,23.729,33,25,40,133,8,15.00%,,278
Gua,28.571,4.074,26.307,1,4.625,27.778,31.25,26.087,30,21,32,112,9,13.41%,,141
Chemist,28.448,6.061,25.737,2,4.182,28,25.49,32.5,15,12,33,116,3,20.79%,,277
Janoxx,26.724,8.447,23.546,3,3.742,41.935,18.605,23.81,14,14,31,116,0,16.67%,,121
Dounutbeater,24.409,4.535,23.564,1,4.355,32,23.077,22,32,29,31,127,3,2.11%,,279
KanaKanowata,24.194,5.248,25.235,2,4.2,27.586,25,20.93,30,24,30,124,6,6.38%,,264
MD22,23.358,0.546,32.129,0,5.781,23.077,18.644,28.846,11,11,32,137,0,16.67%,,250
Wolbachia,23.333,5.298,23.504,1,4.107,21.429,30.612,16.279,31,26,28,120,5,2.25%,,207
yasashiikumo,18.627,1.32,28.461,0,4.579,22.727,30.952,2.632,19,14,19,102,5,6.02%,,241
JustaWeirdo,13.669,1.668,27.238,0,4.421,12,14.754,13.208,27,14,19,139,13,4.46%,,171
,,,,,,,,,,,,,,,,
2024-06-09,,,,,,,,,,,,,,,,#N/A
TaylorSwift,64.286,15.141,25.417,5,3.569,71.429,59.459,64.815,35,34,72,112,1,49.35%,,83
Maki04,47.573,8.492,27.45,3,3.837,44.444,39.13,58.974,31,28,49,103,3,29.17%,,113
Floth,46.875,10.227,29.404,3,3.556,36.364,40.625,57.143,24,22,45,96,2,31.94%,,179
Progenitor,43.75,9.173,27.955,2,3.619,45.455,50,38.095,27,26,42,96,1,23.19%,,238
rorf,38.947,9.958,23.249,7,3.541,40,40,37.778,23,20,37,95,3,23.61%,,201
Tapumomo_,37.5,6.056,28.782,2,4.19,38.095,18.919,50,24,22,42,112,2,22.73%,,146
Sheru,37.5,9.359,25.895,4,3.361,45.455,37.5,33.333,31,26,36,96,5,15.38%,,145
IAmAsianNoob,35.789,4.259,28.724,1,4.441,33.333,28.571,42.222,17,17,34,95,0,21.79%,,164
Python,35.789,8.518,24.199,5,3.647,33.333,40,33.333,27,27,34,95,0,10.29%,,219
Serozero,33.981,7.048,26.105,4,3.743,55.556,28.261,30.769,30,25,35,103,5,13.70%,,236
Bommie,33.981,4.044,27.385,1,4.229,16.667,26.087,51.282,43,30,35,103,13,8.33%,,150
kyrno,30.526,4.259,27.469,0,4.379,46.667,34.286,22.222,25,23,29,95,2,8.57%,,278
JustaWeirdo,29.464,3.4,28.415,1,4.606,19.048,18.919,40.741,27,26,33,112,1,8.24%,,171
Dounutbeater,21.429,7.119,21.622,5,3,19.048,21.622,22.222,24,19,24,112,5,5.68%,,279
Wolbachia,19.792,7.19,22.603,5,2.789,0,12.5,35.714,19,17,19,96,2,2.60%,,207
hubcioskubcio,12.621,2.542,27.479,1,4,11.111,13.043,12.821,11,10,13,103,1,3.26%,,170
,,,,,,,,,,,,,,,,
2024-06-10,,,,,,,,,,,,,,,,#N/A
