Player ID,PlayerName,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples
430,HaruUrara,51.854,2.5,2.0,4.339,6.0,11.0,3,6,1,30.0,32.5,39.5,9.5,6.0,1.0,0.5,0.0,3.858,121.5,2
431,Luna,37.384,0.5,2.0,5.709,2.25,4.75,12,9,0,23.0,29.5,31.75,8.75,2.0,1.0,1.5,0.0,4.547,139.5,4
432,Deja_,47.064,3.333,1.333,4.424,6.667,11.0,7,9,1,47.667,17.0,51.667,4.0,6.333,1.0,1.0,0.0,4.126,137.0,3
441,Dav1d,32.051,1.0,0.0,4.28,2.0,4.0,1,4,0,15.0,10.0,17.0,2.0,1.0,0.0,0.0,0.0,4.059,78.0,1
451,onai,38.343,1.0,0.5,5.362,2.0,3.75,6,14,1,25.0,25.75,26.75,1.75,1.25,0.25,0.5,0.5,5.254,130.5,4
453,RyoutaVN,34.848,3.5,2.0,4.4,6.5,6.0,5,5,0,22.0,18.0,23.0,1.0,6.0,0.5,0.0,0.5,3.305,115.0,2
462,hakohoka,14.939,1.0,3.0,4.922,3.25,2.25,10,11,1,12.25,7.75,12.5,0.25,3.0,0.0,0.0,0.0,4.344,133.25,4
466,metak,34.783,1.0,2.0,5.768,2.0,3.0,3,1,1,42.0,14.0,52.0,10.0,5.0,0.0,0.0,0.0,5.404,161.0,1
489,zomg,31.369,3.875,2.5,4.648,7.25,2.375,26,17,1,19.875,18.75,24.875,5.0,6.5,0.875,0.125,0.0,3.682,122.125,8
493,chiabobo,6.289,0.0,13.0,5.8,0.0,1.0,1,5,0,5.0,5.0,49.0,44.0,1.0,2.0,0.0,0.0,4.653,159.0,1
495,AppuruPai,32.576,0.0,5.0,5.907,2.0,2.0,2,3,0,31.0,12.0,48.0,17.0,3.0,3.0,0.0,0.0,4.833,132.0,1
501,pxmacaiah,20.0,1.0,4.0,4.857,2.0,0.0,2,2,1,19.0,2.0,23.0,4.0,3.0,1.0,2.0,0.0,4.13,105.0,1
505,MaikaSasaki,52.519,5.5,0.5,4.71,10.5,8.5,8,3,0,50.0,26.5,60.5,10.5,8.5,1.0,1.0,1.0,4.496,143.5,2
526,peashooter,26.923,1.0,0.0,4.429,1.0,5.0,1,4,0,14.0,7.0,18.0,4.0,2.0,0.0,3.0,0.0,4.167,78.0,1
