Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-07-20 14:19:07,70.0,JaneRemover,28.571,40.986,3,12,6,5.396,7,0,0,28.571,4,2,48,168,4,1,1,68,11.864,29.762,50,3,2,34,16,1,0,4.76,483,14
2026-03-13 15:56:00,78.0,zomg,23.333,0.0,2,6,3,4.381,8,0,0,23.333,3,0,21,90,2,3,0,50,15.714,22.222,20,4,3,10,10,0,0,3.55,489,11
2026-03-18 15:43:11,87.32,zomg,29.134,71.484,5,5,2,4.27,15,0,0,29.134,7,3,37,127,3,3,0,78.571,15.152,22.047,28,6,0,22,6,0,0,3.571,489,15
2026-04-09 15:36:48,80.363,zomg,38.931,87.667,5,6,1,4.667,18,0,0,38.931,10,3,51,131,2,3,1,78.125,26.263,24.427,32,8,0,25,7,0,0,3.344,489,26
2026-04-30 15:50:01,83.209,zomg,30.0,76.66,3,4,4,4.444,14,0,0,30,7,3,36,120,1,4,0,80.952,19.192,17.5,21,6,1,17,4,0,0,3.429,489,19
2026-05-13 18:19:33,77.152,zomg,30.357,62.606,1,6,1,4.735,11,0,0,30.357,9,1,34,112,4,2,0,76.19,19.78,18.75,21,3,1,16,5,0,0,3.0,489,18
2026-05-15 15:47:39,77.152,zomg,29.167,47.925,4,7,2,5.571,8,0,0,29.167,4,2,42,144,4,1,0,92.308,15.254,18.056,26,9,1,24,2,0,0,4.731,489,18
2026-06-12 12:26:12,78.18,zomg,34.161,62.687,5,4,5,4.873,15,0,0,34.161,8,4,55,161,5,1,0,90.323,20.769,19.255,31,11,1,28,3,0,0,4.484,489,27
2026-06-20 01:57:10,79.928,zomg,35.87,92.638,6,4,2,4.242,16,0,0,35.87,10,3,33,92,5,0,0,85,22.222,21.739,20,5,0,17,3,1,0,3.35,489,16
2026-07-20 14:19:07,82.978,zomg,31.548,52.075,1,12,0,5.226,12,0,0,31.548,8,1,53,168,4,1,1,90,18.841,17.857,30,2,1,27,3,0,0,4.367,489,26
2026-05-13 18:19:33,60.0,chiabobo,6.289,5.974,0,7,13,5.8,1,0,0,6.289,0,1,10,159,1,5,0,10.204,4.545,30.818,49,1,2,5,44,0,0,4.653,493,5
2026-05-25 15:51:09,88.64,AppuruPai,32.576,35.277,0,8,5,5.907,5,0,0,32.576,2,2,43,132,2,3,0,64.583,14.286,36.364,48,3,3,31,17,0,0,4.833,495,12
2026-07-12 00:28:30,63.36,AppuruPai,42.857,64.963,1,11,3,5.013,19,0,0,42.857,7,11,78,182,3,3,0,75,21.818,39.56,72,13,4,54,18,8,0,3.875,495,24
2026-06-20 01:57:10,60.0,pxmacaiah,20.0,29.435,1,3,4,4.857,3,0,0,20,2,0,21,105,2,2,1,82.609,2.439,21.905,23,3,1,19,4,2,0,4.13,501,2
2026-05-25 15:51:09,105.0,MaikaSasaki,46.032,90.174,3,7,0,4.966,16,0,0,46.032,7,4,58,126,3,2,0,70.37,27.778,42.857,54,6,2,38,16,1,1,4.426,505,20
2026-06-12 12:26:12,90.8,MaikaSasaki,59.006,125.59,8,4,1,4.453,33,0,0,59.006,14,13,95,161,5,1,0,92.537,35.106,41.615,67,11,0,62,5,1,1,4.567,505,33
2026-07-12 00:28:30,45.0,McAlbertHabolea,9.804,15.375,1,3,7,5.4,4,0,0,9.804,2,1,15,153,5,1,0,44,3.125,16.34,25,6,1,11,14,3,0,4.08,508,4
2026-07-20 14:19:07,120.0,konomi,63.855,125.584,6,9,2,4.698,27,0,0,63.855,11,11,106,166,3,2,1,85.915,47.368,42.771,71,3,2,61,10,3,4,4.789,520,45
2026-07-31 12:04:35,113.36,konomi,64.444,113.161,2,5,0,4.905,29,0,0,64.444,6,17,116,180,4,2,0,82.609,45.455,51.111,92,2,2,76,16,4,1,4.728,520,40
2026-07-12 00:28:30,50.0,ilovebushes,10.256,8.103,0,9,3,5.938,1,0,0,10.256,0,0,16,156,2,4,0,76.471,2.158,10.897,17,0,0,13,4,0,0,5.529,524,3
2026-06-20 01:57:10,80.0,peashooter,26.923,48.543,1,4,0,4.429,6,0,0,26.923,1,5,21,78,1,4,0,77.778,11.667,23.077,18,2,0,14,4,3,0,4.167,526,7
