Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-03-07 08:42:40,15.672,Jakemonkey,23.2,10.465,6,15,0,3.31,16,40,16.327,23.214,8,4,29,125,2,4,0,67.857,10.309,22.4,28,8,3,19,9,3,2,2.5,134,10
2026-01-30 15:47:47,7.512,benevelante,15.888,4.422,2,23,0,3.941,8,27.273,20,10.714,3,1,17,107,1,4,0,50,6.024,22.43,24,5,4,12,12,2,0,2.333,139,5
2026-01-08 15:39:44,10.5,mahzrunner,29.592,7.528,1,10,0,4.034,12,35,29.268,27.027,3,4,29,98,2,4,0,50,16.667,38.776,38,1,3,19,19,6,0,3.053,143,10
2026-01-11 00:25:47,12.0,liljakatsuragi,30.556,8.551,2,23,0,3.636,20,46.154,19.565,36.735,9,3,33,108,4,1,0,59.091,10.938,40.741,44,7,9,26,18,3,0,2.455,144,7
2026-01-22 15:56:12,14.682,tapumomo,31.818,10.612,5,14,0,3.714,18,35,38,22.5,9,4,35,110,2,4,0,68.75,16.667,29.091,32,7,2,22,10,3,1,2.969,146,13
2026-03-07 08:42:40,9.5,Zozo,23.577,7.013,1,17,0,4.241,9,22.727,22.917,24.528,3,5,29,123,3,3,0,63.636,8.889,26.829,33,5,4,21,12,4,0,3.182,149,8
2026-03-26 17:04:19,9.019,Zozo,33.01,10.7,3,13,0,3.647,13,22.727,32.558,39.474,6,10,34,103,4,2,0,62.963,22.368,26.214,27,8,5,17,10,4,0,2.074,149,17
2026-02-07 16:31:37,8.213,Bommie,22.826,4.909,1,12,0,4.19,7,16.667,12.5,35,3,4,21,92,2,4,0,46.512,2.041,46.739,43,6,6,20,23,5,0,2.767,150,1
2026-01-11 00:25:47,3.879,Unborned,11.111,3.104,0,6,1,3.667,5,9.524,6.061,18.519,0,3,9,81,1,4,0,29.63,1.852,33.333,27,4,1,8,19,1,0,2.741,155,1
2026-01-08 15:39:44,9.337,legrandort,24.49,5.152,1,10,0,4.417,6,25,31.707,16.216,4,1,24,98,2,4,0,100,7.5,18.367,18,0,0,18,0,0,0,4.278,159,6
2026-01-11 00:25:47,8.962,legrandort,34.568,11.126,3,6,0,3.357,16,33.333,33.333,37.037,7,7,28,81,1,4,0,84,12.5,30.864,25,4,0,21,4,1,1,3.0,159,7
2026-01-22 15:56:12,8.316,legrandort,30.392,10.509,5,11,0,3.516,16,20.833,36.364,29.412,7,6,31,102,3,3,0,88.889,9.333,26.471,27,7,2,24,3,0,0,3.0,159,7
2026-01-30 15:47:47,8.369,legrandort,27.027,7.022,3,14,1,4.167,12,40.909,25,21.951,7,3,30,111,3,2,0,74.194,8.75,27.928,31,6,3,23,8,1,0,3.161,159,7
2026-02-07 16:31:37,9.145,legrandort,30.208,9.203,2,12,0,3.172,19,11.111,35.556,33.333,6,7,29,96,1,5,0,80.769,11.429,27.083,26,1,0,21,5,3,1,2.846,159,8
2026-02-07 20:15:05,8.134,legrandort,23.457,8.421,3,9,0,3.211,12,12.5,26.316,25.926,5,7,19,81,5,1,0,85,3.279,24.691,20,4,3,17,3,0,0,2.45,159,2
2026-03-12 17:29:54,8.756,legrandort,31.2,8.741,2,23,0,3.436,22,11.765,31.034,38,3,20,39,125,0,6,0,82.353,12.088,27.2,34,4,2,28,6,3,0,2.824,159,11
2026-03-26 17:04:19,7.941,legrandort,23.14,7.36,4,18,0,3.893,12,19.048,25.455,22.222,8,2,28,121,5,1,0,95,8.911,16.529,20,4,0,19,1,1,0,3.15,159,9
2026-04-24 11:23:13,8.591,legrandort,29.358,6.292,3,26,0,2.906,23,35,30.435,25.581,10,4,32,109,3,3,0,72.222,8.219,33.028,36,3,5,26,10,2,1,2.306,159,6
2026-06-01 17:54:10,8.431,legrandort,28.302,8.814,3,30,0,3.667,18,14.286,24.39,35.294,9,8,30,106,3,3,0,86.667,5.263,28.302,30,5,3,26,4,0,0,3.367,159,4
2026-01-11 00:25:47,7.83,JustAWeirdo,9.524,3.235,1,6,0,3.5,3,0,11.538,11.111,1,2,6,63,3,2,0,44.444,3.704,14.286,9,0,0,4,5,1,1,2.889,171,2
2026-01-30 15:47:47,8.046,JustAWeirdo,12.644,4.804,2,12,0,3.091,8,18.75,11.429,11.111,3,3,11,87,3,2,0,50,4.225,18.391,16,2,2,8,8,2,0,2.0,171,3
2026-02-07 16:31:37,7.295,JustAWeirdo,22.581,7.11,5,19,0,3.286,17,26.316,20,24.444,7,6,28,124,5,1,0,70.968,6.452,25,31,13,3,22,9,3,0,2.484,171,6
2026-02-07 20:15:05,8.977,JustAWeirdo,17.778,5.014,1,19,0,3.625,8,0,19.565,25,3,4,16,90,3,3,0,73.684,2.817,21.111,19,3,3,14,5,1,0,3.0,171,2
2026-04-24 11:23:13,8.193,JustAWeirdo,19.091,4.727,5,29,0,2.762,15,9.091,16.667,26.087,6,5,21,110,0,6,0,69.565,5.747,20.909,23,8,2,16,7,3,0,2.217,171,5
2026-06-01 17:54:10,7.895,JustAWeirdo,13.131,4.228,2,26,0,3.462,8,0,11.111,20,3,1,13,99,2,4,0,45,5.063,20.202,20,6,6,9,11,3,1,1.9,171,4
2026-04-24 11:23:13,5.855,oolli,27.523,6.116,5,26,0,2.933,18,15,39.13,20.93,9,3,30,109,3,3,0,54.902,3.448,46.789,51,8,8,28,23,5,0,2.216,172,2
2026-01-02 19:30:28,9.666,Spitzell,21.905,7.509,1,17,0,3.478,11,37.5,16.216,21.154,3,6,23,105,1,5,0,58.065,6.757,29.524,31,2,3,18,13,5,0,2.452,176,5
2026-01-30 15:47:47,8.731,Spitzell,34.234,9.955,3,14,1,3.789,20,50,33.333,26.829,8,8,38,111,3,2,0,69.767,11.765,38.739,43,3,3,30,13,3,0,3.186,176,8
