Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-22 15:56:12,10,ChrisLefko,21.818,7.486,3,14,0,3.625,13,55,18,10,7,4,24,110,2,4,0,29.545,16.667,40,44,5,3,13,31,4,0,2.545
2026-01-22 15:56:12,11,_nadeshiko,21.368,9.4,5,13,0,2.96,18,42.857,21.818,9.756,8,8,25,117,2,4,0,81.25,11.881,13.675,16,8,1,13,3,0,1,2.312
2026-01-22 15:56:12,7.188,Patoche49,21.368,7.747,3,13,1,3.44,13,19.048,20,24.39,6,6,25,117,2,4,0,77.778,4.444,23.077,27,2,3,21,6,1,0,2.741
2026-01-22 15:56:12,8.874,zokie,20.87,5.839,2,18,1,4,10,38.095,20.408,13.333,4,4,24,115,5,1,0,59.375,6.024,27.826,32,6,4,19,13,2,0,2.938
2026-01-22 15:56:12,8.881,Catge,20.87,7.496,6,18,0,3.708,11,19.048,22.449,20,7,4,24,115,5,1,0,60,10,21.739,25,6,2,15,10,1,0,2.28
2026-01-22 15:56:12,7.43,Zarelyyyx,12.745,2.196,0,11,0,4.769,2,8.333,6.818,23.529,1,1,13,102,3,3,0,55.556,3.571,17.647,18,0,1,10,8,2,0,3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30 15:47:47,14.116,Tsui,50.588,16.981,5,9,0,3.419,25,50,38.889,62.857,11,12,43,85,3,2,0,77.273,41.27,25.882,22,4,1,17,5,1,3,3.409
2026-01-30 15:47:47,11.321,civiltwlight,44.144,12.279,3,14,0,3.857,24,59.091,50,29.268,8,7,49,111,3,2,0,83.333,36.559,16.216,18,3,1,15,3,1,0,2.667
2026-01-30 15:47:47,15.343,neptune,41.121,15.277,7,23,0,3.159,28,45.455,45,37.5,11,11,44,107,1,4,0,74.359,22.059,36.449,39,8,6,29,10,3,1,2.205
2026-01-30 15:47:47,16.474,KaoriMaeda,38.824,14.353,5,20,0,3.152,22,37.5,38.235,40,8,10,33,85,2,3,0,69.565,27.419,27.059,23,2,4,16,7,3,2,2.217
2026-01-30 15:47:47,14,Mami,36.036,13.573,10,16,1,3.35,23,42.857,37.255,30.769,12,10,40,111,3,2,0,68,26.744,22.523,25,10,4,17,8,1,1,2.36
2026-01-30 15:47:47,11.064,Shadow,35.135,10.709,5,14,0,3.821,20,40.909,27.083,41.463,8,7,39,111,3,2,0,80.952,7.246,37.838,42,4,2,34,8,1,0,3.286
2026-01-30 15:47:47,13.123,mangoss,34.483,14.261,4,12,0,2.8,23,50,37.143,25,11,10,30,87,3,2,0,66.667,14.815,37.931,33,7,2,22,11,4,1,2.394
2026-01-30 15:47:47,8.731,Spitzell,34.234,9.955,3,14,1,3.789,20,50,33.333,26.829,8,8,38,111,3,2,0,69.767,11.765,38.739,43,3,3,30,13,3,0,3.186
2026-01-30 15:47:47,6.586,Patoche49,31.532,7.018,1,16,1,4.371,14,19.048,25.49,46.154,2,7,35,111,3,2,0,91.667,14.943,21.622,24,0,1,22,2,0,0,3.75
2026-01-30 15:47:47,13.389,AnnaYanami,29.885,11.907,3,12,0,2.885,19,37.5,34.286,22.222,10,8,26,87,3,2,0,88.235,15.714,19.54,17,5,1,15,2,0,0,2.353
2026-01-30 15:47:47,9.898,Catge,29.73,7.442,4,16,0,4.364,14,19.048,23.529,43.59,4,3,33,111,3,2,0,77.419,11.25,27.928,31,8,3,24,7,1,1,3.484
2026-01-30 15:47:47,11.182,chommy,28.235,8.421,2,9,0,3.708,12,21.429,25,34.286,6,2,24,85,3,2,0,90.476,7.812,24.706,21,6,1,19,2,0,0,3.095
2026-01-30 15:47:47,8.369,legrandort,27.027,7.022,3,14,1,4.167,12,40.909,25,21.951,7,3,30,111,3,2,0,74.194,8.75,27.928,31,6,3,23,8,1,0,3.161
2026-01-30 15:47:47,10.723,MahiruShiina,25.882,7.505,2,20,1,3.636,12,25,29.412,22.857,4,2,22,85,2,3,0,43.75,2.703,56.471,48,7,10,21,27,7,0,2.208
2026-01-30 15:47:47,9.018,Dav1d1,25.225,6.588,3,16,0,4.286,11,4.762,23.529,38.462,4,3,28,111,3,2,0,80,4.938,27.027,30,6,4,24,6,0,0,3.6
2026-01-30 15:47:47,6.801,Feynox_,23.529,6.223,1,9,0,4,9,21.429,22.222,25.714,5,1,20,85,3,2,0,61.538,6.78,30.588,26,2,2,16,10,3,0,3.462
2026-01-30 15:47:47,7.51,Zarelyyyx,23.529,5.026,0,9,0,4.35,8,14.286,13.889,37.143,3,2,20,85,3,2,0,68.182,7.937,25.882,22,2,1,15,7,3,0,3.636
2026-01-30 15:47:47,10.5,NMapper,22.43,7.344,2,23,0,3.5,15,27.273,10,30.357,3,9,24,107,1,4,0,64.516,5.263,28.972,31,7,6,20,11,1,0,2.516
2026-01-30 15:47:47,4.964,keysha18,19.54,5.622,2,12,0,3.824,8,25,20,16.667,4,3,17,87,3,2,0,70.588,7.143,19.54,17,1,2,12,5,2,0,2.824
2026-01-30 15:47:47,7.512,benevelante,15.888,4.422,2,23,0,3.941,8,27.273,20,10.714,3,1,17,107,1,4,0,50,6.024,22.43,24,5,4,12,12,2,0,2.333
2026-01-30 15:47:47,2.607,icefeed2,15.294,3.095,0,20,0,4.308,5,18.75,8.824,20,1,2,13,85,2,3,0,43.75,8.696,18.824,16,1,6,7,9,0,0,2.062
2026-01-30 15:47:47,9.666,anicomi,15.294,4.705,2,20,1,3.692,6,25,11.765,14.286,4,0,13,85,2,3,0,47.619,4.688,24.706,21,4,3,10,11,2,0,2.619
2026-01-30 15:47:47,6.163,Isekaijoucho,13.084,4.015,0,23,0,3.714,8,18.182,12.5,12.5,2,6,14,107,1,4,0,30.769,2.941,36.449,39,3,6,12,27,6,0,2.359
2026-01-30 15:47:47,8.046,JustAWeirdo,12.644,4.804,2,12,0,3.091,8,18.75,11.429,11.111,3,3,11,87,3,2,0,50,4.225,18.391,16,2,2,8,8,2,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-07 16:31:37,12.871,AnnaYanami,39.13,12.744,9,12,0,3.306,19,41.667,40,37.5,12,4,36,92,2,4,0,96,17.91,27.174,25,8,1,24,1,0,1,2.88
2026-02-07 16:31:37,10.5,qwecocacola,36.29,12.004,7,19,0,3.111,30,31.579,40,33.333,11,19,45,124,5,1,0,85.714,16.854,28.226,35,5,1,30,5,2,2,3.029
2026-02-07 16:31:37,11.898,Komari,32.727,12.079,10,15,0,2.917,25,21.739,31.373,41.667,13,5,36,110,4,2,0,47.826,21.875,41.818,46,6,6,22,24,5,5,2.391
2026-02-07 16:31:37,9.145,legrandort,30.208,9.203,2,12,0,3.172,19,11.111,35.556,33.333,6,7,29,96,1,5,0,80.769,11.429,27.083,26,1,0,21,5,3,1,2.846
2026-02-07 16:31:37,9.231,zokie,29.032,7.324,2,19,0,3.722,18,26.316,26.667,33.333,6,8,36,124,5,1,0,86.207,11.579,23.387,29,5,2,25,4,1,1,3.448
2026-02-07 16:31:37,12.02,Shadow,28.125,9.892,6,12,0,2.963,17,22.222,28.889,30.303,10,3,27,96,1,5,0,67.742,9.231,32.292,31,7,3,21,10,3,1,2.226
2026-02-07 16:31:37,8.754,Spitzell,27.273,7.48,2,15,0,3.533,17,39.13,21.569,27.778,5,8,30,110,4,2,0,67.742,11.392,28.182,31,4,2,21,10,1,1,3
2026-02-07 16:31:37,9.702,Catge,26.087,7.12,4,12,0,3.708,11,41.667,17.5,30,6,3,24,92,2,4,0,86.364,7.143,23.913,22,3,0,19,3,0,0,3.318
2026-02-07 16:31:37,4.407,icefeed2,23.958,6.868,1,12,0,3.304,14,33.333,24.444,18.182,2,8,23,96,1,5,0,69.231,7.143,27.083,26,1,1,18,8,3,0,3
2026-02-07 16:31:37,3.744,ElJuanchi,22.826,6.115,3,12,0,3.667,10,16.667,17.5,30,5,3,21,92,2,4,0,70.833,5.882,26.087,24,3,0,17,7,2,1,2.958
2026-02-07 16:31:37,8.213,Bommie,22.826,4.909,1,12,0,4.19,7,16.667,12.5,35,3,4,21,92,2,4,0,46.512,2.041,46.739,43,6,6,20,23,5,0,2.767
2026-02-07 16:31:37,7.295,JustAWeirdo,22.581,7.11,5,19,0,3.286,17,26.316,20,24.444,7,6,28,124,5,1,0,70.968,6.452,25,31,13,3,22,9,3,0,2.484
2026-02-07 16:31:37,7.261,anicomi,20,5.851,4,15,0,3.5,11,21.739,13.725,27.778,7,4,22,110,4,2,0,47.222,6.757,32.727,36,4,6,17,19,4,1,2.583
2026-02-07 16:31:37,6.645,Feynox_,19.091,8.128,7,15,1,2.524,17,30.435,19.608,11.111,7,7,21,110,4,2,0,51.852,8.434,24.545,27,7,2,14,13,3,0,1.704
2026-02-07 16:31:37,7.491,Zarelyyyx,13.71,4.405,5,19,0,3.529,8,10.526,10,20,5,2,17,124,5,1,0,57.692,2.041,20.968,26,9,5,15,11,2,0,2.5
2026-02-07 16:31:37,8.972,Janoxx,10.417,4.908,4,12,0,2.2,9,11.111,11.111,9.091,5,2,10,96,1,5,0,75,1.19,12.5,12,6,3,9,3,0,0,1.333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-07 20:15:05,17.277,FORTNAYT,55.118,18.891,8,21,0,3.214,45,60,65.625,39.583,14,23,70,127,1,5,0,75.758,47.872,25.984,33,3,3,25,8,0,4,3
2026-02-07 20:15:05,13.756,CipherKai,36.17,10.29,3,17,0,3.765,16,29.412,38.889,36.585,4,10,34,94,3,3,0,66.667,11.538,44.681,42,4,6,28,14,4,0,2.667
2026-02-07 20:15:05,13.142,AnnaYanami,35.802,14.771,6,9,0,2.759,23,50,42.105,18.519,9,9,29,81,5,1,0,92.857,23.881,17.284,14,3,0,13,1,0,1,2.571
2026-02-07 20:15:05,12.008,kar72,34.444,13.259,8,19,0,3,20,31.25,41.304,25,10,9,31,90,3,3,0,58.065,22.034,34.444,31,4,4,18,13,6,0,1.742
2026-02-07 20:15:05,6.845,Patoche49,29.921,8.393,3,21,0,3.711,19,26.667,28.125,33.333,7,4,38,127,1,5,0,80,10.87,27.559,35,0,2,28,7,0,1,3.057
2026-02-07 20:15:05,12.464,qwecocacola,28.346,7.813,4,21,0,3.806,18,33.333,25,31.25,7,4,36,127,1,5,0,76.923,6.818,30.709,39,4,4,30,9,3,0,3.128
2026-02-07 20:15:05,9.65,Catge,24.468,6.999,4,17,0,4,9,17.647,19.444,31.707,5,3,23,94,3,3,0,80.952,8.219,22.34,21,3,2,17,4,0,0,3.048
2026-02-07 20:15:05,11.506,Heleos,23.457,10.103,6,9,0,2.842,13,37.5,21.053,18.519,7,3,19,81,5,1,0,66.667,8.333,25.926,21,4,2,14,7,1,1,2.238
2026-02-07 20:15:05,8.134,legrandort,23.457,8.421,3,9,0,3.211,12,12.5,26.316,25.926,5,7,19,81,5,1,0,85,3.279,24.691,20,4,3,17,3,0,0,2.45
2026-02-07 20:15:05,12.987,Comete,23.404,5.728,2,17,1,4.182,8,23.529,25,21.951,2,4,22,94,3,3,0,46.512,3.922,45.745,43,1,5,20,23,7,0,2.93
2026-02-07 20:15:05,9.266,Dav1d1,20,6.811,3,19,0,3.333,10,0,19.565,32.143,6,3,18,90,3,3,0,70.833,1.515,26.667,24,6,2,17,7,2,0,2.708
2026-02-07 20:15:05,1.368,icefeed2,18.085,3.595,1,17,0,4.647,4,23.529,13.889,19.512,1,3,17,94,3,3,0,55,8.108,21.277,20,2,4,11,9,2,1,3.65
2026-02-07 20:15:05,8.977,JustAWeirdo,17.778,5.014,1,19,0,3.625,8,0,19.565,25,3,4,16,90,3,3,0,73.684,2.817,21.111,19,3,3,14,5,1,0,3
2026-02-07 20:15:05,4.932,FoopyPoopy,14.815,6.569,3,9,1,2.667,10,12.5,13.158,18.519,5,2,12,81,5,1,0,63.158,0,23.457,19,7,2,12,7,2,0,2.263
2026-02-07 20:15:05,7.782,Janoxx,14.444,6.014,4,19,0,3,9,25,4.348,25,6,1,13,90,3,3,0,66.667,6.41,13.333,12,8,3,8,4,1,0,1.583
2026-02-07 20:15:05,1.159,xeyz,3.15,0.228,0,21,3,6,0,0,1.562,6.25,0,0,4,127,1,5,0,4.878,0,64.567,82,7,10,4,78,6,0,2.61
